#{"t_start": 1707328958.8920515, "env_id": "hill_racing_env/HillRacing-v0"}
r,l,t,score
37.4,529,0.417002,12
-31.4,287,0.647,22
-33.7,300,0.892002,5
137.7,998,2.573999,27
-58.3,128,2.732,9
206.0,926,3.351,47
-29.9,242,3.556999,14
-71.9,124,3.693,1
-31.1,231,3.889001,28
66.1,498,5.230999,38
17.6,319,5.498999,45
-72.6,66,5.601001,3
5.1,283,5.829999,38
-74.4,67,5.931001,3
-43.2,170,6.095,12
134.9,714,6.578,73
-63.7,142,6.736,0
-50.3,114,6.866001,9
-30.6,182,8.011999,11
229.7,815,8.561002,100
31.8,363,8.837999,33
-60.9,87,8.953,8
75.2,399,9.251001,28
-43.6,135,9.393999,16
64.5,307,10.603999,59
136.2,425,10.927,52
42.4,283,11.16,44
-65.6,57,11.257001,2
-71.1,62,11.356999,3
64.2,362,11.632,45
-55.6,73,11.741999,2
-67.1,81,11.855,6
65.9,383,12.143001,46
22.3,208,13.305999,33
-64.5,67,13.432002,4
-63.1,54,13.528002,2
-36.2,98,13.65,9
612.4,1295,14.469999,204
-64.2,56,14.568001,2
-2.0,166,14.729,16
-63.4,56,14.826002,3
155.7,416,16.095,96
14.9,170,16.262999,6
-67.5,54,16.360001,2
-71.2,60,16.461,4
120.3,373,16.751002,38
-64.2,55,16.848,2
-63.2,61,16.946001,3
77.3,323,17.204,26
81.5,297,17.446001,47
125.8,344,17.718,66
-32.1,123,18.833,13
-59.2,79,18.953,5
150.7,400,19.255,55
-58.9,64,19.355999,3
1.2,176,19.521999,17
-62.9,61,19.620999,2
99.4,358,19.895999,56
-61.7,60,19.996002,2
-58.4,63,20.095999,5
-63.0,61,20.193999,2
-1.2,161,20.352002,9
14.3,185,20.523999,28
-31.1,117,20.655001,13
121.7,369,21.917,38
236.4,501,22.287001,64
-30.5,127,22.426,12
-51.9,80,22.534,5
351.8,690,22.997002,149
7.0,169,23.160002,20
345.8,686,24.625,116
9.3,179,24.797,24
-55.9,66,24.899999,4
-52.5,76,25.008999,6
122.3,337,25.269001,72
53.2,222,25.462001,25
-62.6,57,25.558001,2
-52.8,91,25.673999,7
-59.6,61,25.774002,3
-62.6,65,25.876999,4
-61.6,59,25.975999,2
38.8,219,26.17,23
30.2,208,26.355999,33
-20.1,146,27.502,18
103.8,321,27.771001,48
-27.5,120,27.906,12
-34.7,118,28.039999,14
-49.8,78,28.15,5
292.5,625,28.578,84
81.5,285,28.81,50
83.0,325,29.064999,70
275.6,629,30.521,97
27.5,229,30.719999,16
-26.0,151,30.871,13
570.2,1139,32.574,130
281.5,643,33.033999,55
-53.5,86,33.148001,6
39.3,273,33.372999,27
71.7,306,33.615999,39
130.2,354,33.888999,75
121.7,343,35.150018,78
149.0,434,35.491003,50
-68.0,65,35.595001,3
-43.3,113,35.725002,2
31.3,227,35.923001,37
49.9,288,36.157,33
185.5,474,36.501002,64
285.0,570,37.900002,113
141.5,409,38.221999,46
-57.0,118,38.355002,11
19.3,206,38.537999,35
