#{"t_start": 1718474305.575233, "env_id": "hill_racing_env/HillRacing-v0"}
r,l,t,score
-152.0,346,0.355881,11
-98.5,75,0.690031,4
-180.0,1226,1.083036,20
-121.5,82,1.427995,0
-104.5,73,1.77299,5
-119.5,117,2.128993,4
-153.5,121,2.481843,0
-263.0,955,2.906116,4
-135.5,212,3.277253,24
-317.5,1201,3.690249,5
-216.0,594,4.094593,22
-128.0,120,4.461419,0
-187.5,557,4.868896,19
-302.0,1201,5.31448,21
-309.0,1201,5.768002,16
-123.0,144,6.14744,1
-171.5,562,6.705536,29
-150.5,503,7.081841,8
-228.5,691,7.46997,13
-147.5,471,7.88494,3
-286.5,1201,8.320845,12
-140.0,211,8.653943,16
-145.5,446,9.063144,1
-124.5,181,9.426267,10
-126.5,146,9.788262,9
-173.5,490,10.181086,11
-364.0,1201,10.611448,14
-332.0,1201,11.038301,7
-263.5,859,11.465995,21
-136.0,237,11.823006,11
-307.0,1201,12.235007,12
-129.5,150,12.585116,4
-300.0,1201,13.033006,11
-281.0,1201,13.475861,2
-145.5,255,13.838759,6
-137.5,196,14.177975,8
-227.5,574,14.56972,16
-284.5,1036,15.036478,21
-239.0,824,15.484926,1
-276.0,867,15.915925,21
-198.0,504,16.295166,9
-203.5,790,16.698005,19
-120.0,161,17.048252,6
-133.0,268,17.441795,28
-215.5,747,17.920337,14
-113.0,123,18.308564,6
-144.5,267,18.683285,12
-341.0,1201,19.114471,5
-316.5,1201,19.547471,9
-141.5,174,19.939471,0
-126.0,214,20.293471,26
-190.5,462,20.769471,38
-161.0,286,21.12642,37
-219.5,708,21.566286,0
-130.0,144,21.918302,9
-140.5,276,22.280993,23
-130.5,167,22.648556,2
-126.0,181,23.003556,11
-153.5,354,23.458022,21
-151.5,847,23.862713,48
-116.5,136,24.214713,3
-180.0,497,24.615339,4
-241.0,789,25.018444,13
-264.0,1109,25.45434,14
-294.0,1201,25.916016,5
-117.5,256,26.269927,17
-371.0,1201,26.763218,2
-126.5,199,27.108782,11
-280.5,1201,27.584746,12
-311.5,1201,28.085626,3
-350.0,1180,28.545757,8
-127.0,130,28.900673,4
-100.0,92,29.250439,9
-248.0,715,29.661513,4
-156.0,458,30.0371,8
-217.0,599,30.444193,2
-211.5,608,30.943172,7
-136.0,178,31.292349,9
-111.5,118,31.636425,6
-177.5,553,32.040396,24
-305.0,1201,32.588575,2
-144.5,323,33.028767,7
-279.0,1152,33.470882,29
-121.5,233,33.824134,17
-242.0,862,34.325854,6
-192.5,744,34.734221,12
-127.5,222,35.099966,18
-154.5,440,35.523195,7
-183.5,368,35.888501,5
-166.0,299,36.343923,16
-336.5,1201,36.834172,12
-130.0,216,37.21944,19
-127.5,212,37.575464,21
-250.5,815,37.993958,23
-137.0,303,38.352655,21
-146.5,370,38.734102,37
-131.5,132,39.111102,5
-139.0,466,39.479967,47
-314.5,1201,39.953872,6
-239.5,746,40.435048,3
-127.5,139,40.804665,3
-132.5,232,41.165205,24
-146.5,491,41.544991,21
-118.5,125,41.937657,0
-209.5,747,42.357922,18
-174.5,607,42.73625,13
-367.5,1201,43.244226,3
-242.0,764,43.759769,2
-264.0,1092,44.259043,15
-147.5,319,44.619361,13
-183.5,517,45.001527,7
-145.5,189,45.407952,1
-103.0,116,45.752815,10
-193.0,720,46.147863,10
-124.5,200,46.502863,11
-111.5,133,46.913823,0
-143.0,190,47.280945,11
-166.5,477,47.685874,37
-101.0,80,48.02987,7
-110.5,72,48.37186,6
-298.5,1003,48.77186,28
-171.0,372,49.170521,23
-151.0,194,49.632561,1
-186.5,498,50.039026,17
-156.5,333,50.411487,27
-195.0,454,50.86758,20
-342.0,1201,51.398034,13
-126.0,183,51.75409,20
-218.5,782,52.149057,42
-168.0,477,52.540057,4
-131.0,217,52.899383,13
-117.5,231,53.258324,7
-156.5,221,53.669512,0
-126.0,272,54.067473,12
-139.5,272,54.423505,18
-299.5,1201,54.885466,16
-206.0,517,55.378418,6
-162.0,469,55.889476,2
-331.5,1201,56.459503,2
-161.5,257,56.962672,2
-139.5,233,57.310673,13
-112.0,105,57.668046,8
-162.0,306,58.018955,11
-133.0,151,58.36425,5
-154.5,410,58.774867,8
-169.0,406,59.193286,1
-129.5,241,59.568734,3
-170.0,484,59.98878,18
-151.5,251,60.337116,15
-151.5,328,60.770427,2
-119.0,102,61.148793,2
-207.5,721,61.708036,4
-190.5,473,62.105035,21
-111.5,140,62.457275,15
-344.0,1201,62.893233,17
-147.5,261,63.321937,1
-214.5,681,63.786844,12
-144.0,226,64.150686,0
-120.0,119,64.470931,2
-147.0,382,64.855407,19
-223.0,745,65.285948,19
-188.0,355,65.683169,15
-188.5,631,66.160744,8
-285.5,1201,66.642221,8
-102.0,65,66.996912,4
-254.5,729,67.453467,28
-118.0,119,67.853771,3
-319.0,1038,68.538194,3
-134.5,180,68.98355,11
-134.0,206,69.337192,19
-140.0,239,69.683334,2
-152.5,492,70.049334,13
