#{"t_start": 1709200496.05026, "env_id": "hill_racing_env/HillRacing-v0"}
r,l,t,score
511.9,1843,1.597998,32
209.8,735,3.504,19
-9.1,144,4.042999,2
135.8,381,4.734999,29
477.9,1090,6.864,54
-24.6,102,7.389001,11
-43.6,107,7.910998,8
-51.4,58,8.397999,1
-35.0,82,8.894999,5
341.4,754,9.794999,63
342.4,806,10.725998,78
493.8,1023,12.799999,112
-51.6,64,13.294001,3
115.2,355,13.964998,54
-3.9,176,14.517999,9
-49.6,91,15.024001,6
413.2,831,17.020999,101
-40.8,89,17.527001,6
-52.6,65,18.015002,4
-52.0,57,18.504998,2
465.4,855,19.476998,187
673.6,1180,21.664,225
583.2,1060,22.755001,187
537.4,880,24.705998,184
-34.4,84,25.209999,6
-52.6,65,25.702999,2
-56.5,56,26.189999,2
-43.0,81,26.686998,4
-54.8,62,27.174999,3
120.8,260,27.781998,29
-33.2,86,28.284999,7
-48.8,68,28.776001,5
213.6,404,29.467999,50
69.2,254,30.079002,43
698.6,1046,32.189998,231
280.7,507,32.947998,6
-51.4,73,33.446999,5
-41.6,77,33.940001,5
537.6,847,35.938,220
-47.4,64,36.433999,2
-53.0,51,36.920999,2
283.5,457,37.652998,2
-53.7,68,38.144998,5
-45.8,68,38.640999,3
-49.2,74,39.140999,6
87.0,219,39.724999,3
502.6,771,41.647999,177
-48.2,60,42.151999,2
-53.0,65,42.639003,3
-27.6,87,43.138999,4
-14.0,94,43.648998,7
-50.4,57,44.137999,1
169.4,355,44.803999,33
-55.0,52,45.281999,2
-55.2,56,45.772,2
-51.5,59,46.257999,3
-53.4,59,46.739999,3
-48.4,61,47.234999,2
-52.2,62,47.737999,2
-50.0,53,48.218999,2
762.6,1042,50.325999,205
-44.6,68,50.822,3
-57.0,61,51.312999,3
42.0,173,51.873998,19
-54.3,60,52.365001,2
-50.0,69,52.858999,4
-48.6,66,53.349999,2
27.8,154,53.886998,20
500.2,760,54.791999,202
264.8,472,56.495001,86
-44.0,78,57.018,3
524.2,767,57.930998,174
19.2,138,58.468999,12
-43.7,74,58.970999,6
-3.6,115,59.493999,10
14.0,132,60.029,14
-55.4,56,60.514999,2
-45.2,68,61.011,4
-38.6,77,61.509,3
177.6,365,62.178999,68
6.0,133,63.703001,12
74.4,210,64.298998,10
-55.3,62,64.781,3
-57.0,54,65.265001,2
-50.2,52,65.745998,2
13.7,135,66.282998,14
-55.4,63,66.771001,3
317.6,513,67.536,48
99.6,242,68.138001,33
-51.6,65,68.634998,3
-55.0,65,69.126999,4
47.6,175,69.682,16
-55.4,66,70.179001,4
-55.1,55,70.663998,2
793.4,1164,72.793999,281
-43.6,70,73.285001,5
775.4,1108,75.385998,278
-54.1,58,75.895998,2
105.6,232,76.486998,29
227.2,396,77.169998,89
-52.2,54,77.659,2
307.8,489,78.412,111
200.4,382,79.093001,38
-48.1,66,79.586998,3
-51.6,70,80.073999,4
-52.6,58,80.570999,3
5.6,122,81.096999,12
512.1,749,83.024999,169
-52.0,59,83.516999,3
77.2,212,84.096998,25
34.8,153,84.645999,13
588.2,865,85.618999,223
90.5,217,87.188,31
62.8,183,87.763999,23
31.6,152,88.310998,17
-0.2,107,88.832999,9
-51.6,64,89.327998,3
73.0,206,89.903001,30
27.9,141,90.449999,14
71.0,201,91.021999,31
312.0,464,91.759,105
-53.0,52,92.244003,2
1.4,120,92.769001,11
-45.6,67,93.260998,3
-49.2,61,93.754998,2
-48.6,69,94.248999,3
-54.2,51,95.715999,2
91.0,217,96.324998,32
-55.6,52,96.806999,2
-51.0,53,97.291998,1
-53.3,54,97.778999,2
-49.2,55,98.271,3
-48.0,57,98.758999,1
-48.0,63,99.247999,3
-45.4,76,99.740999,4
58.4,180,100.301999,25
-48.0,62,100.787999,3
-52.0,58,101.27,2
-50.2,58,101.749999,2
-1.6,110,102.273,11
11.6,125,102.801001,11
-54.8,59,103.285001,2
-53.3,56,103.769001,2
-52.3,55,104.258998,2
-50.6,62,104.746998,3
101.8,240,105.345001,41
-10.0,98,105.854998,9
-48.2,58,106.340999,2
-44.2,72,106.837999,4
-58.2,49,107.316998,2
4.9,113,108.843999,11
-51.8,60,109.356999,3
-52.6,59,109.845998,2
154.6,307,110.495999,5
37.6,163,111.047998,19
