#{"t_start": 1713328390.8060434, "env_id": "hill_racing_env/HillRacing-v0"}
r,l,t,score,total_airtime
2177.379711,1163,1247.119015,373,14
1882.40984,1030,1249.233049,333,11
1680.807082,969,1250.293051,243,12
3124.31769,1622,1252.774091,500,25
2178.728718,1110,1254.927759,340,16
4512.51826,2209,1257.776858,587,36
135.091025,159,1258.334883,24,0
5194.671584,2503,1261.391446,700,43
1032.002348,604,1262.235466,188,4
4439.176109,2160,1265.02504,595,31
5698.814719,2703,1269.162931,699,46
2994.757082,1428,1270.516931,445,18
6770.456407,3253,1275.109948,768,59
4362.073845,2184,1277.935002,609,37
1637.270494,895,1278.949043,256,14
2840.184907,1517,1281.380818,407,18
4350.12423,2195,1284.219784,580,37
4809.861788,2392,1287.230827,640,39
2032.052679,1127,1289.435828,343,11
2589.86052,1375,1291.754828,430,15
1846.175006,998,1292.840853,307,12
2767.638285,1621,1295.327919,393,22
1074.497241,644,1296.183474,195,5
4219.779173,2150,1299.00651,595,34
3389.673773,1676,1301.509551,483,27
3923.373784,2065,1304.310578,502,32
3355.108182,1749,1306.875462,479,28
4281.371616,2082,1309.657508,562,33
5910.754303,2999,1313.012069,660,51
4996.184327,2304,1316.953191,660,32
2169.24462,1141,1318.153189,356,11
4474.023629,2211,1321.014189,575,33
3598.912418,1779,1323.636342,503,29
1936.337931,1053,1325.751898,319,13
1493.907332,816,1326.73491,254,13
3890.175863,1875,1329.390632,509,30
1416.261187,821,1330.359913,262,7
5353.761347,2668,1334.544366,652,48
913.8635,557,1335.372365,168,4
2882.818903,1472,1337.751363,450,22
1528.907611,888,1338.776366,287,5
3174.306247,1637,1341.26391,511,23
5280.220516,2575,1344.364919,666,46
3976.517694,1932,1347.033924,550,30
4768.720471,2172,1349.848937,574,38
3718.69217,1910,1352.548995,531,31
3143.26687,1608,1355.017632,462,20
3892.392765,1957,1357.723671,537,34
5462.550537,2514,1360.790227,637,48
4627.61654,2390,1363.74223,585,35
1848.650789,978,1365.797228,294,10
3675.260555,1858,1367.420745,527,24
1208.760398,688,1369.335868,202,6
4091.549626,1983,1372.065824,560,32
4584.137135,2243,1374.939863,617,33
1979.336766,1070,1376.062379,311,14
5675.99158,2676,1380.210446,631,42
1446.999003,809,1381.171446,245,10
3978.196402,2089,1383.964493,505,36
5582.418434,2760,1387.165181,720,46
4584.508344,2175,1391.001184,600,36
3086.557552,1658,1392.517217,442,20
4186.572224,1977,1395.207382,551,31
-24.318714,72,1395.72138,5,0
2054.583374,1134,1397.934053,328,13
5436.017822,2504,1400.953607,693,44
1908.046855,1046,1403.069694,324,13
3664.374494,1870,1405.672887,546,31
1700.87477,885,1406.712428,263,9
4492.909552,2062,1409.459471,579,38
3983.514541,1833,1412.087992,498,32
4507.358989,2101,1414.889639,559,35
3743.522176,1771,1417.476594,538,27
-3.073393,82,1417.987595,5,1
16.400062,96,1418.505588,8,0
6954.652534,3294,1422.038396,850,51
4828.571541,2405,1426.03097,625,38
4537.175521,2175,1428.866842,589,38
3493.107404,1782,1431.408842,444,31
6135.340014,3732,1435.194504,790,59
2807.675306,1426,1437.580685,444,19
