#{"t_start": 1714151349.9674144, "env_id": "hill_racing_env/HillRacing-v0"}
r,l,t,score,total_airtime
1010.164579,904,3531.540606,242,10
2493.314818,2077,3540.080305,553,30
795.914472,728,3541.702324,203,7
2625.608841,2161,3550.784907,603,33
1641.355349,1369,3555.598456,410,17
1302.897621,1096,3559.374454,346,16
307.779735,355,3560.228454,91,1
1557.699856,1306,3563.782917,390,18
1992.464961,1672,3570.056469,458,22
2126.962451,1801,3576.988515,463,31
2423.207704,2308,3587.060041,553,36
1696.236754,1398,3592.010661,438,20
2165.633924,1830,3599.103147,471,29
2438.717164,2012,3607.238046,566,24
288.226897,340,3608.069082,88,2
1269.611013,1095,3610.805151,310,14
1167.068411,1001,3614.240128,299,13
2057.681593,1734,3620.795227,460,29
1630.444229,1367,3624.604287,404,19
1595.228169,1322,3629.240318,409,16
1084.819348,942,3632.479318,276,6
1820.705771,1530,3637.028092,446,20
1215.761952,1054,3640.617135,297,13
1083.811905,933,3642.818187,288,11
2133.003097,1769,3649.563093,501,26
2152.567908,1765,3656.280656,522,32
1941.508458,1636,3662.45518,441,21
1320.80848,1134,3665.345701,327,16
2070.143187,1716,3671.830293,487,26
2300.025171,1903,3679.338786,531,34
1598.368375,1321,3683.979847,413,14
758.548799,700,3685.528865,200,7
2336.506468,1936,3693.255109,539,31
3158.602707,2641,3705.70366,656,45
908.694424,832,3708.618203,212,9
1694.215281,1393,3712.561744,438,16
1185.533368,1020,3716.055745,299,11
1740.963227,1475,3721.376292,403,17
1861.94692,1535,3725.951886,459,19
3229.540906,2679,3739.677535,685,40
1353.791184,1153,3742.649967,331,12
2201.769073,1825,3749.70072,514,25
-74.237953,59,3750.198233,2,0
3036.822557,2588,3762.246119,626,41
2206.384844,1824,3769.284184,519,30
1542.349144,1277,3773.690723,400,18
2789.871769,2312,3783.882062,624,36
1520.430664,1263,3788.250811,392,16
2433.399498,2026,3796.512709,545,32
1227.744716,1058,3799.129812,316,13
1134.482506,965,3802.456908,308,9
1740.968008,1454,3806.666709,425,16
1648.543187,1368,3811.500841,418,22
1307.287345,1121,3815.327405,322,16
1466.607562,1244,3818.630405,361,13
2438.456723,2058,3827.067962,516,32
1990.958816,1686,3833.357563,439,20
1556.987114,1320,3837.963212,371,18
2152.457513,1798,3844.879484,490,23
2012.85887,1668,3850.111567,479,24
2157.186057,1800,3857.055606,503,26
1157.281945,990,3860.443617,303,14
2738.699536,2320,3870.581243,562,39
2162.13194,1791,3877.464861,504,23
2172.269048,1774,3884.269375,535,25
1882.918711,1539,3888.860392,478,18
873.53594,776,3891.607938,236,10
1304.966022,1103,3894.38959,343,15
1938.419217,1618,3900.359799,457,25
1679.716574,1399,3905.363326,414,16
-16.795891,108,3905.917326,11,0
3092.877755,2646,3918.391234,609,44
2166.723896,1806,3925.376715,495,24
1489.223385,1255,3929.707743,380,19
1641.159739,1400,3933.681753,377,19
2684.363415,2185,3942.898846,630,30
1355.073522,1149,3946.815925,338,14
-69.125833,59,3947.310438,2,0
