#{"t_start": 1714147079.267661, "env_id": "hill_racing_env/HillRacing-v0"}
r,l,t,score,total_airtime
2086.394986,1761,240.554146,474,25
2079.243342,1731,247.330691,485,21
1358.1654,1212,251.62676,318,11
1658.815684,1413,256.687327,375,19
1331.524703,1157,259.67588,326,13
1704.443227,1465,264.975247,378,19
1998.87073,1694,271.353281,448,20
533.889784,542,272.548289,137,5
1989.230618,1670,278.841437,456,20
1782.068926,1490,284.252023,430,22
1696.72441,1407,288.291103,427,18
1868.319211,1546,293.978881,461,22
1747.720938,1472,299.304771,426,20
1484.706333,1225,302.586329,399,16
98.704868,201,303.216328,31,1
1542.424997,1294,307.775426,388,18
-48.213326,79,308.291424,4,1
1517.570868,1284,312.81907,370,11
2383.16431,2078,321.426219,513,35
2322.093614,2012,329.577255,470,27
1898.513143,1630,334.646802,428,26
1851.883981,1551,340.334502,441,20
1662.781198,1388,345.296515,416,19
1125.137354,956,347.588418,313,10
1334.223699,1134,351.526499,341,16
645.510946,608,352.862047,177,4
1960.192636,1624,358.906651,476,22
2621.80777,2733,372.208192,538,32
3741.774754,3372,392.134923,634,43
2158.295293,1773,398.969056,521,28
-11.83363,115,399.537058,11,0
1689.986355,1395,404.522164,434,19
563.279769,540,405.71919,156,5
3203.15693,2715,418.837333,629,41
2614.059727,2206,428.263566,551,31
1864.323496,1541,433.956362,464,27
2502.37531,2101,442.705232,541,28
2490.994719,2133,451.693261,506,27
3336.691092,2976,468.045296,615,38
1218.93894,1032,470.584051,321,11
2492.086454,2041,478.992926,586,29
3094.040654,2571,491.030591,666,39
2378.100365,1958,498.89827,562,27
1547.386495,1305,503.50705,400,12
3155.494184,2629,515.935643,673,35
4164.64322,3569,537.800462,736,54
3785.503465,3199,555.142548,722,43
2759.420229,2288,566.157145,607,36
3679.308496,3128,582.796815,692,49
3471.929343,2972,599.099277,674,43
295.196097,353,599.957276,84,4
2507.011012,2069,608.507133,576,34
1146.644523,999,610.944658,298,8
3112.502899,2571,623.937515,682,43
2561.441638,2121,632.78366,583,30
1208.035334,1037,635.348186,311,11
3088.581737,2587,647.536596,647,40
2384.928876,1955,655.450167,569,24
443.05717,470,657.482201,111,4
2823.707324,2359,667.965034,614,31
3356.218836,2856,682.232918,682,40
2098.481635,1743,688.888865,494,21
2718.037482,2285,698.802929,579,33
1704.218461,1491,704.221585,414,20
591.914205,572,705.489612,162,7
1064.494084,932,707.699623,273,9
4068.398846,3344,727.296334,866,54
3268.971908,2769,740.882185,640,42
3235.145073,2708,755.015307,672,46
3904.66737,3271,772.943553,792,47
2565.202456,2178,782.184379,539,38
3606.168705,3266,801.052184,708,54
1995.325726,1668,807.3313,475,22
1369.858121,1158,810.32781,354,14
2496.034073,2106,819.104352,542,30
4460.532883,3737,842.79466,867,63
1197.877745,1061,846.469767,297,13
2724.429765,2247,856.112522,617,35
3182.107696,2636,868.545598,686,43
3088.020886,2557,880.41468,675,41
1297.49081,1098,884.187647,340,10
442.584381,474,885.249162,110,1
3485.429393,3063,902.340617,693,45
3631.315144,3031,918.125801,742,45
4283.93268,3633,940.65259,795,59
2702.465089,2253,950.373214,591,33
1119.441442,977,953.747797,282,11
972.533363,882,955.814831,229,10
2390.403181,1986,963.856365,545,32
1623.743263,1352,968.647175,413,14
3587.241788,3011,984.259619,719,46
500.557575,516,985.404626,130,3
1260.082181,1085,989.156908,321,12
2638.267445,2206,998.588859,579,33
2417.17106,2037,1006.94886,518,29
1920.929882,1607,1012.915024,456,21
1483.946774,1268,1016.361541,361,17
2191.598221,1850,1023.554573,483,24
2528.943818,2122,1032.430229,547,36
1820.06518,1518,1037.942938,443,19
2384.980022,2024,1046.21398,503,32
1807.083974,1513,1051.703058,433,21
2856.182085,2376,1062.357795,622,36
2601.733288,2204,1071.765948,540,30
1679.591135,1403,1076.779279,418,15
3154.921018,2670,1089.580359,626,40
1342.944478,1170,1093.614414,314,10
2003.203119,1675,1098.919387,471,24
1146.081332,1066,1102.603354,279,10
1660.449657,1406,1107.633062,396,13
1410.12633,1232,1110.900129,324,12
1684.519694,1469,1116.203629,386,19
1868.300142,1605,1122.132559,423,19
1438.432905,1354,1125.912108,329,12
2226.493434,1889,1133.354645,480,21
2488.382132,2328,1143.584923,550,31
2612.358035,2184,1152.863014,569,31
2141.534458,1804,1159.860629,486,25
2193.644038,1848,1167.144811,487,24
2651.238469,2247,1176.844792,546,30
1140.76086,1003,1180.314378,288,8
1805.889025,1553,1186.106907,413,17
3234.155807,2873,1200.592434,610,31
2921.448702,2514,1212.180721,581,26
2777.089829,2348,1222.540391,572,29
2305.035209,2441,1234.554382,497,26
5615.428825,4652,1269.179291,1000,72
-377.131563,124,1269.83629,0,1
-431.721335,230,1270.668299,1,1
1775.514171,3496,1291.868729,555,35
2641.000257,3350,1310.595365,686,36
4425.602921,3758,1334.442453,811,56
3400.945084,3801,1358.900888,741,47
1182.204336,1146,1363.013021,300,13
-4286.544023,2515,1374.6827,401,36
2056.101236,1887,1382.150245,407,22
5467.293537,4612,1416.105988,994,76
3463.833908,2905,1430.797879,707,43
4857.158467,4350,1462.507557,829,64
1498.327013,1279,1466.041566,360,15
2097.325779,1827,1473.183167,466,21
4085.787722,3595,1495.270998,718,56
1102.913766,1016,1497.756106,225,11
1909.00029,1717,1504.307672,389,22
2728.091457,2277,1514.198826,595,34
1198.687832,1085,1517.977882,282,13
1295.977588,1163,1520.987426,287,12
2357.82774,2104,1529.783569,517,34
3184.914221,2694,1543.774795,634,40
2782.678712,2330,1554.043176,594,38
2807.221431,2421,1564.902203,558,35
2128.672714,1801,1571.839,474,24
3328.198433,2819,1585.805494,644,41
1578.319011,1459,1591.124046,365,14
2134.329153,1844,1598.325936,433,20
1797.7747,1642,1604.494745,374,17
2525.747908,2192,1613.82194,523,25
3255.090926,2724,1627.019451,671,46
1441.419343,1249,1631.388542,353,14
1560.196175,1323,1635.036603,377,15
1286.093618,1097,1638.847603,334,9
1715.821718,2219,1648.334152,509,33
1824.509244,1517,1653.82526,450,25
3154.073581,2666,1666.555994,628,45
2573.199999,2152,1675.645607,568,31
3540.655759,3068,1692.713892,680,46
2320.167405,1963,1699.620419,502,35
1484.067315,1287,1704.149148,339,14
2437.972391,2073,1712.720205,532,33
901.091521,838,1715.674274,225,10
2856.618591,2330,1725.932027,669,34
2577.704075,2119,1734.785649,601,27
1318.971937,1146,1737.733683,315,12
2810.39703,2314,1747.895674,635,30
2692.51042,2246,1757.557262,582,40
1294.196516,1093,1761.335811,340,13
1570.731143,1338,1766.086982,374,15
1326.691859,1146,1769.034504,323,12
3156.584478,2608,1782.313182,691,40
1602.924379,1347,1786.080274,399,15
1022.580573,886,1789.206275,276,7
3323.150785,2790,1802.936982,681,45
1676.203782,1385,1807.883003,430,20
1944.249983,1630,1812.948697,452,22
1682.654839,1448,1818.166728,378,18
2094.317255,1724,1824.712745,514,27
3257.538283,2759,1838.104129,641,46
2431.342773,2023,1846.331591,551,33
2655.766156,2219,1855.797512,578,34
1069.100759,942,1859.04303,266,11
2336.890244,1979,1867.055651,499,30
1624.092378,1390,1871.974648,383,16
1577.944706,1324,1875.664688,396,19
1255.912876,1077,1879.382724,324,12
1107.968382,951,1881.654143,296,9
1349.748123,1147,1885.652854,344,11
3252.495385,2746,1899.000114,647,43
1143.925515,974,1902.353663,309,7
3246.786812,2695,1915.327671,693,41
507.67663,516,1916.478678,133,5
3279.512538,2728,1929.663606,693,40
2945.958195,2488,1942.014779,599,40
1734.827626,1499,1946.421779,378,16
1566.266697,1371,1951.273895,336,17
442.734585,484,1952.348904,99,5
2680.699978,2251,1961.991972,568,32
2914.288664,2490,1974.371935,576,35
2327.556809,2054,1982.818199,498,28
1391.676367,1213,1986.003854,319,11
1128.01534,987,1989.393912,279,7
1661.905151,1421,1993.436453,381,18
985.027971,877,1996.456481,249,10
1353.286481,1165,1999.460825,334,10
3466.616168,2920,2015.179021,688,45
1006.961112,903,2017.297544,243,12
931.254072,847,2020.257098,224,6
1343.109129,1207,2023.43264,277,8
892.431407,810,2026.286201,226,7
1885.034389,1590,2031.133365,435,17
1477.363244,1298,2035.660501,318,15
2073.557063,1807,2042.629576,412,21
1559.523049,1361,2047.471095,338,10
1197.470115,1048,2050.065197,292,13
1373.630956,1209,2054.243908,304,9
1767.529882,1520,2058.748783,387,19
1740.41841,1488,2064.101356,394,18
2742.801802,2336,2074.324902,547,32
2009.120404,1743,2080.99051,408,24
1110.983993,1012,2084.481611,240,6
1613.152499,1442,2088.641925,327,16
190.377198,291,2089.384922,42,1
82.157699,206,2091.062921,17,1
87.894569,212,2091.713924,20,1
1866.082164,1608,2096.657957,398,20
129.599419,233,2098.371479,38,1
85.426182,209,2099.026006,17,1
53.631443,179,2099.631014,15,1
587.720906,585,2100.915041,144,3
-141.467996,383,2101.843558,16,4
1865.672195,1617,2107.845558,404,24
2402.803904,2031,2116.144133,513,30
693.433125,676,2117.643131,161,5
1793.756417,1585,2123.508181,343,13
3135.017516,2634,2135.900454,651,40
2544.229123,2118,2144.728544,570,32
94.08151,211,2146.382545,23,1
1071.790942,969,2148.714552,243,11
1294.945887,1146,2152.611598,290,11
2362.324803,1994,2160.621748,510,23
2871.771295,2445,2171.664825,576,33
1286.865188,1143,2174.601365,284,13
2482.723129,2090,2183.218006,534,31
1867.237766,1602,2189.120605,407,16
3123.922641,2619,2201.388424,649,46
3062.112713,2609,2214.59889,597,39
1669.945986,1451,2218.795968,362,12
2516.780631,2125,2227.646139,532,27
2101.290677,1762,2234.337443,483,22
1833.649199,1577,2240.137478,394,21
3122.65022,2731,2253.294933,539,35
844.063797,789,2256.086933,196,7
1163.055929,1015,2258.564942,290,9
3033.940362,2589,2271.627125,585,36
2482.950188,2092,2280.318579,536,26
1577.459872,1368,2284.14665,357,15
3334.31238,2875,2299.526197,608,37
2525.868057,2146,2308.515653,521,26
1650.650076,1417,2312.554879,375,19
1887.558508,1609,2318.497314,422,19
3302.731891,2773,2331.957556,670,43
2938.188575,2479,2344.234167,598,33
2712.629284,2279,2354.053845,575,32
1265.146389,1136,2356.954871,275,13
1939.844865,1639,2363.076705,442,24
2991.266236,2508,2374.520637,622,33
3037.841818,2547,2387.319563,633,36
3351.08859,2915,2402.047332,577,38
3076.586178,2619,2414.371316,605,36
3921.043843,3386,2434.316001,752,49
2585.892226,2165,2443.416301,562,30
3024.354845,2567,2455.32975,596,29
3137.117586,2691,2469.201935,663,41
2302.927252,1969,2477.115173,476,20
1719.618847,1481,2481.449159,378,14
2653.990345,2258,2491.150222,586,28
2979.96287,2526,2503.883232,614,28
3666.134,3125,2520.44549,681,49
2897.204452,2433,2531.407304,608,33
1771.826766,1555,2537.13905,359,10
2132.541664,1840,2544.312118,465,22
2276.239202,1907,2551.853161,515,28
1240.217834,1100,2554.631224,283,9
1571.059878,1342,2559.33629,370,12
1643.447242,1396,2564.279235,394,17
2693.437402,2271,2574.098261,563,34
2486.251476,2401,2584.870904,572,36
1441.832962,1237,2589.161473,354,13
2177.250298,1848,2596.398357,478,26
1550.992013,1333,2600.081444,360,14
1281.53099,1110,2603.860472,314,8
1713.526888,1455,2609.103541,406,15
2095.158863,1801,2615.084152,440,20
1401.653095,1202,2619.246161,339,17
3077.914207,2583,2631.306737,656,37
2807.205154,2363,2641.769258,586,30
2860.000808,2436,2653.742009,562,37
2597.689825,2216,2663.216731,527,36
3347.597009,2846,2677.360852,645,46
2867.879553,2414,2688.158664,597,34
2612.192285,2177,2697.36933,574,27
701.12032,668,2699.84833,175,6
2405.569354,2015,2708.03124,533,28
2788.59976,2306,2718.104112,624,36
2213.989245,1945,2725.875593,498,24
392.002051,441,2726.871593,92,0
1118.978669,1039,2729.422595,274,12
2275.701258,1960,2737.278883,497,27
970.353333,875,2740.317925,235,8
1223.180991,1081,2743.014933,284,13
2036.499416,1752,2749.721974,494,25
1227.838979,1071,2753.399529,296,10
1848.45269,1547,2758.040488,441,17
2492.55808,2087,2766.65066,549,31
2925.099004,2429,2778.612577,640,39
2569.030474,2156,2787.652508,549,33
1970.542408,1641,2793.732516,468,23
934.359668,831,2795.662351,246,8
1546.551684,1319,2800.266899,372,18
2811.975868,2359,2810.668477,590,33
3098.438865,2740,2823.901659,660,45
1214.388625,1054,2827.544658,297,11
1883.559181,1573,2832.331029,453,20
715.259029,662,2834.809057,198,6
1249.968908,1083,2837.5256,304,14
1306.066818,1117,2841.3936,332,11
614.123573,599,2842.7136,158,4
2723.146822,2308,2852.801098,567,31
2413.737407,2020,2860.951152,533,29
797.683067,740,2862.609161,200,7
3065.904582,2542,2875.362318,664,37
1055.25,942,2877.597352,274,11
1485.113224,1255,2882.049512,368,17
850.457978,789,2883.856626,204,5
2795.851416,2352,2894.235536,584,35
1604.759822,1355,2898.987162,395,20
1514.116045,1282,2903.423533,365,12
2007.315845,1670,2908.667588,480,27
2271.154239,1949,2916.465178,511,29
1020.866829,928,2919.648178,261,7
2742.834815,2466,2930.838711,589,32
1493.728583,1283,2935.321719,353,13
1178.370499,1010,2937.776731,307,14
1661.573584,1380,2942.668729,428,20
2960.436266,2416,2953.439389,683,37
1401.402471,1214,2957.677908,328,11
1425.79853,1195,2960.800917,370,15
1608.30826,1382,2965.701965,360,13
1145.052341,991,2968.099992,298,10
1266.517448,1097,2971.863595,309,12
2491.955598,2096,2980.521064,536,25
242.643323,331,2981.329064,54,3
1369.822924,1169,2985.384654,346,15
1529.07144,1302,2988.946219,371,13
2136.440355,1746,2995.598256,532,24
3214.173751,2701,3008.552184,653,48
1287.057225,1103,3012.365191,319,11
413.259945,460,3013.394202,94,4
1269.761916,1086,3017.096303,321,10
1505.479425,1277,3020.545974,371,14
2461.609763,2153,3029.576442,544,31
1688.4473,1447,3034.739028,384,22
1654.842676,1404,3039.727795,392,17
2663.218754,2241,3049.349828,573,27
3643.702671,3071,3065.3965,711,46
3410.418087,2824,3080.364944,726,41
1582.642136,1337,3084.062016,387,16
1598.362713,1371,3088.923587,370,17
1979.736266,2092,3097.55516,545,31
1113.66317,1011,3101.023715,248,9
2086.614636,1743,3106.641797,485,28
2287.127013,1901,3114.170132,525,28
2278.41001,1929,3121.826793,488,31
1445.896177,1263,3126.231873,326,13
1138.917074,1022,3128.732429,257,8
1993.244302,1704,3135.19647,434,19
1800.939135,1532,3140.773521,410,23
168.874872,344,3141.647553,47,1
1035.447303,966,3144.96668,247,12
895.185361,820,3146.837764,220,9
2254.300981,1975,3154.807075,504,27
733.543232,686,3156.331106,194,7
1860.191709,1609,3162.282619,414,20
1289.804384,1123,3166.166619,304,8
1557.07479,1385,3170.072284,360,17
2250.586894,1851,3177.323266,538,29
2610.631915,2165,3186.483591,589,36
1443.180093,1225,3190.744631,357,13
2413.734663,2034,3199.03658,518,28
1597.841861,1336,3203.724646,408,14
2635.493926,2227,3213.235268,556,28
1278.990049,1130,3216.112293,294,9
2301.71513,1982,3224.092594,505,27
2642.367258,2304,3234.181344,563,33
1506.361005,1295,3238.692828,350,19
2247.643293,1849,3245.935192,537,25
2856.307063,2426,3256.850265,578,41
2329.680175,1893,3264.339528,577,27
2121.59932,1807,3271.349644,464,19
1290.488902,1120,3274.202402,314,11
1064.122699,945,3277.534023,263,10
2776.827205,2312,3287.654021,603,39
1262.136714,1145,3291.635021,302,13
2753.44531,2337,3301.900378,560,35
2470.418202,2083,3310.519824,549,35
2783.465481,2339,3320.794931,587,35
3467.005406,2941,3335.736583,677,45
1302.250702,1113,3339.569739,330,12
1648.145973,1379,3344.41592,408,18
3477.075036,2884,3358.865315,732,52
1708.965955,1421,3363.919031,426,17
1458.410659,1261,3367.314602,340,16
2135.161728,1760,3374.040506,513,24
2857.810538,2522,3385.619583,582,36
2252.887658,1910,3393.171623,490,28
775.209186,738,3395.83417,178,6
2214.916783,1861,3403.129752,496,25
1126.161238,1006,3405.605276,262,14
2559.619085,2123,3414.440209,579,35
2477.51005,2059,3422.898692,557,25
2945.860542,2439,3433.882351,644,42
3582.347949,2980,3450.124399,739,43
6578.37188,5696,3499.749662,1000,84
2681.65094,2251,3510.460594,597,31
996.617783,884,3512.525496,252,11
619.793871,640,3513.94301,141,3
4346.652353,3713,3537.176578,784,60
830.68126,773,3539.903459,197,11
1127.832587,1012,3542.386467,262,10
880.14002,1404,3547.36575,274,12
1423.262926,1238,3550.637748,325,16
1366.021757,1182,3554.716756,329,15
450.075952,478,3555.777786,117,4
1334.9043,1166,3559.812814,311,13
2194.345928,1853,3567.0493,490,29
1307.33757,1181,3570.154312,272,12
3977.616258,3377,3590.0197,733,44
568.456003,582,3591.300711,126,4
2473.609499,2138,3600.246648,480,23
181.166347,278,3600.987661,48,1
3917.166997,3372,3620.786045,749,52
2488.786851,2077,3629.36093,549,33
2855.955215,2393,3640.004305,600,35
158.445265,305,3640.779305,14,1
-799.984305,966,3644.394305,0,17
-430.702456,226,3645.234197,2,1
83.98761,243,3645.926197,25,2
166.76085,254,3646.641196,50,2
304.409063,370,3647.520206,81,3
75.772841,192,3648.138722,23,1
124.60943,229,3648.815236,31,2
222.566452,321,3650.62775,42,1
644.139331,1348,3654.37581,198,6
267.514576,357,3655.231322,75,2
3358.100852,2874,3670.643815,696,39
2115.617227,1769,3677.442386,483,29
1964.909882,1649,3683.578386,457,20
3479.047152,2886,3698.003902,728,52
2613.635376,2219,3707.474608,540,30
2850.659975,2352,3717.812924,640,37
1631.251167,1371,3722.666467,404,17
790.284597,737,3724.314466,199,3
87.557129,208,3724.963467,19,1
704.586281,672,3727.459466,174,8
1789.531916,1496,3731.879483,434,20
1767.201681,1478,3737.194655,433,21
299.636845,357,3738.051276,80,1
1976.672574,1657,3744.25839,462,23
3654.226017,3034,3760.967678,757,45
301.741649,354,3761.827676,88,2
2621.225772,2214,3771.271574,546,34
2274.629432,1900,3778.781932,512,31
1937.283895,1623,3784.791039,454,15
3790.210002,3163,3801.739642,767,52
4018.259011,3533,3823.134969,719,58
3834.393146,3255,3840.89542,718,42
2141.450774,1781,3847.908429,502,23
4150.60654,3516,3869.221443,778,52
748.301731,728,3870.844461,158,3
4006.203312,3319,3890.172236,826,52
740.932267,698,3891.721704,183,4
3797.006199,3226,3910.171655,723,52
811.121178,766,3911.905254,186,5
263.793816,327,3912.725254,75,0
4451.709703,3774,3936.677076,818,57
4780.178311,4045,3963.703714,878,63
3993.354491,3343,3983.302547,794,55
80.720112,194,3983.936545,23,1
4747.717086,3985,4010.160959,903,66
2333.603282,1957,4017.982042,515,25
3024.919495,2537,4029.674546,623,35
3502.864917,2979,4045.844736,665,41
3088.260334,2600,4057.975444,627,39
3133.220962,2582,4070.027114,689,43
2894.29562,2431,4080.934716,600,32
1921.169233,1626,4086.980799,442,22
2207.141701,1853,4094.222519,491,30
2172.648132,1819,4101.344539,491,24
2409.789079,2010,4109.46741,540,27
1493.709572,1287,4112.944452,343,12
1828.29368,1503,4118.385591,463,16
4328.416396,3822,4142.881033,769,61
3607.487472,2952,4157.923274,787,44
3728.357614,3137,4175.586067,726,50
2515.146744,2117,4184.411964,543,33
2660.203202,2201,4193.785643,596,34
3563.567338,2983,4210.097238,717,47
4950.340816,4224,4239.147123,865,65
4205.281616,3489,4259.133902,859,60
