#{"t_start": 1706221750.3388586, "env_id": "hill_racing_env/HillRacing-v0"}
r,l,t,score
-268.0,1201,1.645585,4
-165.5,313,2.314588,35
-115.5,107,2.856588,0
-132.0,105,3.391589,0
-103.0,136,3.93859,6
-202.5,1804,6.503586,124
-105.5,372,7.190588,20
-86.0,98,8.704589,9
-28.5,519,9.517587,68
-26.0,747,10.439588,86
-16.0,866,12.484661,129
2.5,327,13.163586,50
34.5,330,13.831587,40
-71.0,79,14.351588,3
-83.0,126,14.900587,15
-35.0,325,15.569586,44
-88.0,86,16.090586,5
-53.0,110,16.62359,12
-81.5,68,17.133586,3
-88.5,71,17.640588,4
128.5,754,19.584586,129
-25.0,194,20.156588,28
-78.5,58,20.650586,3
-25.5,153,21.196586,11
-83.0,63,21.700588,3
-72.5,59,22.195587,1
219.0,733,23.088586,149
-49.0,102,23.606586,9
-35.0,168,24.176588,22
-73.5,67,24.676588,2
-40.0,130,26.217586,12
-3.5,235,26.84659,45
-71.5,57,27.349586,3
-18.5,137,27.897587,16
-63.5,52,28.386588,1
-73.0,58,28.878587,2
-16.5,193,29.451587,5
-63.0,51,29.944586,1
-69.0,74,30.453586,4
32.0,258,31.070586,47
-46.0,112,31.601587,10
15.0,206,32.19259,2
-68.5,63,32.696589,3
114.5,421,33.412588,101
-66.5,71,33.921586,3
-71.0,59,35.454588,2
-49.5,109,36.006587,11
-65.5,60,36.501588,2
-74.0,63,37.00659,3
84.5,346,37.681586,69
-63.0,54,38.179586,1
75.5,330,38.835589,51
31.5,210,39.423587,21
-69.5,54,39.916588,1
-14.0,180,40.482593,23
-67.0,60,40.982585,3
-36.0,136,41.532586,14
-74.5,61,42.034586,3
334.0,899,44.101586,227
-61.5,56,44.593588,1
-70.0,54,45.089588,2
-68.5,60,45.588586,3
-67.5,55,46.079588,1
-75.5,59,46.568588,2
-19.5,109,47.098587,11
2.0,181,47.665588,27
-70.5,52,48.157588,2
243.0,575,48.962587,139
81.5,357,50.655587,55
23.5,186,51.243587,25
-24.5,123,51.781587,13
-36.5,105,52.308587,9
-73.0,55,52.801588,2
23.0,180,53.385589,23
-30.5,94,53.910586,8
8.5,170,54.467586,21
-65.0,53,54.965589,1
-62.5,53,55.458588,2
26.5,193,56.050587,2
-11.5,113,56.58959,9
61.5,253,57.210588,31
-60.0,60,57.712588,3
-68.5,58,58.211589,1
-73.5,54,58.708588,3
57.0,258,60.364589,49
50.5,201,60.969586,30
-62.5,52,61.454589,1
-63.5,53,61.952586,1
44.5,191,62.526587,23
184.0,423,63.248587,72
-11.0,130,63.789586,13
-33.0,104,64.314586,8
15.0,194,64.895586,24
16.0,154,65.456311,19
-60.5,52,65.95731,1
28.5,211,66.544309,33
-61.0,57,67.04531,2
41.0,203,67.633309,27
50.5,210,69.274309,23
-69.5,46,69.794309,2
-25.5,93,70.32031,7
-13.0,120,70.860309,10
-64.5,54,71.369311,2
95.0,271,71.992746,39
-21.0,97,72.523746,8
-65.0,61,73.028747,2
-61.5,53,73.528834,1
20.5,167,74.09375,22
-59.0,53,74.593748,1
-58.0,60,75.090745,2
-62.5,55,75.590746,2
-13.0,102,76.108747,9
103.5,268,76.734746,40
-33.5,94,77.260747,7
60.5,229,77.876403,36
108.5,282,79.540401,26
-58.0,53,80.047479,1
-61.0,54,80.540401,1
-19.5,101,81.066404,8
149.0,332,81.722401,57
-31.5,97,82.257402,9
24.0,181,82.829401,23
-35.5,108,83.358475,11
-61.0,52,83.847403,2
-10.0,114,84.382401,11
186.0,407,85.153401,67
62.0,214,85.738401,22
4.0,143,87.298402,14
-22.5,103,87.837404,10
47.0,182,88.4174,19
-22.0,98,88.942403,8
-65.0,52,89.434404,1
-13.0,116,89.969403,10
-58.0,55,90.460413,2
-59.5,66,90.966981,4
27.5,156,91.525983,16
-3.0,112,92.055983,9
212.0,407,92.768983,61
-59.0,55,93.288218,2
118.5,290,93.949217,45
76.0,236,94.585216,27
116.0,273,96.264215,28
-14.5,107,96.804217,9
287.0,492,97.588217,97
312.5,510,98.386369,97
8.0,137,98.938367,14
-55.0,55,99.443043,2
-56.5,52,99.947414,1
-56.0,52,100.451428,1
294.0,502,102.374346,83
29.5,150,102.969862,16
-13.5,106,103.50086,10
125.5,269,104.128862,36
182.0,350,104.808859,61
-54.5,52,105.305862,1
27.5,158,105.861859,1
-13.5,101,106.37986,8
-56.5,51,106.88586,1
-15.5,98,107.414859,8
-60.5,54,107.922243,1
-20.5,96,108.442245,9
16.5,144,108.986245,17
-58.0,52,109.474244,1
-58.5,51,109.972242,2
-17.0,101,110.496242,10
211.0,352,112.175244,62
-52.0,51,112.681243,1
33.5,152,113.260242,17
29.5,154,113.831244,17
122.0,257,114.460243,32
65.5,180,115.037245,22
-26.0,93,115.561243,7
30.5,156,116.132259,19
30.0,150,116.70726,16
-7.0,103,117.232258,9
-13.0,98,117.767258,8
40.5,158,118.336261,17
-61.0,55,118.844258,2
-54.5,65,119.354257,4
-59.5,45,119.860257,2
-3.5,116,120.387258,10
50.5,178,121.999258,20
-56.5,51,122.518258,1
-18.0,93,123.055368,7
268.0,427,123.789361,72
193.0,337,124.476363,22
15.5,136,125.031362,15
-2.0,107,125.568361,10
-54.5,51,126.067361,1
-16.5,104,126.596362,8
-60.0,54,127.091362,1
40.5,173,127.66536,20
90.0,234,128.278361,32
-58.0,52,128.791361,1
291.0,465,130.67236,65
-7.5,98,131.207361,8
39.0,171,131.789362,22
-13.5,111,132.351362,9
-58.0,45,132.857362,2
-53.5,51,133.37736,1
-57.5,52,133.898363,1
-18.5,93,134.449455,7
43.0,172,135.034046,20
-12.5,105,135.574045,9
97.0,224,136.211366,26
-12.5,106,136.762054,9
145.5,291,137.457576,35
-59.0,46,137.991046,2
106.0,224,139.683233,24
100.0,226,140.300244,35
180.0,326,140.986245,52
-54.5,51,141.546218,1
-56.0,51,142.051089,1
38.5,157,142.657065,17
40.5,162,143.233061,16
-23.5,93,143.751063,7
-26.0,93,144.278063,7
-27.0,93,144.806062,7
22.5,144,145.36806,14
-59.0,48,145.871063,1
89.0,204,146.474063,20
321.5,473,148.350062,86
-52.0,51,148.852065,1
52.5,175,149.431577,20
187.5,318,150.103577,53
155.0,276,150.734083,31
-10.5,98,151.264086,8
36.5,152,151.818084,16
-9.0,99,152.351086,8
-55.0,51,152.861236,1
-5.5,103,153.394823,9
-9.0,107,153.924834,9
191.0,326,154.581833,58
609.0,796,156.546834,189
-60.0,51,157.040833,1
-52.0,51,157.539834,1
-6.0,104,158.065835,9
41.5,162,158.628391,19
-59.5,52,159.122389,1
-66.5,46,159.608392,2
30.5,154,160.16839,17
-9.0,105,160.70214,9
35.5,153,161.258141,17
-9.5,102,161.792847,9
10.0,121,162.336333,11
-17.0,93,162.876128,7
-52.0,51,163.395128,1
46.5,162,165.06901,19
-7.5,101,165.620006,9
-10.5,98,166.147024,8
119.0,239,166.766025,26
-10.5,98,167.303545,8
34.0,151,167.879314,15
96.5,212,168.482313,25
54.5,168,169.051355,19
-55.0,51,169.537356,1
-57.5,52,170.029354,1
-54.5,55,170.527366,2
-59.0,52,171.023365,1
71.5,188,171.597368,21
-4.5,106,172.123388,9
-54.5,51,172.612424,1
-5.5,112,173.180051,9
-54.0,52,173.682538,1
87.5,212,175.310539,25
151.0,276,175.955541,42
-16.0,93,176.555541,7
-58.0,52,177.072537,3
245.0,391,177.788509,73
-54.5,52,178.300894,1
-5.5,99,178.838892,8
-1.5,104,179.369886,9
-17.0,93,179.904906,7
-1.5,101,180.443908,9
-54.5,52,180.956906,1
-20.0,93,181.485908,7
-52.0,51,181.982907,1
-7.5,103,182.516906,9
162.5,300,183.164907,44
-6.0,98,183.703906,8
