#{"t_start": 1718579105.6885319, "env_id": "hill_racing_env/HillRacing-v0"}
r,l,t,score,total_airtime
2903.922189,4824,9901.778516,513,6
6023.571941,9670,10040.065524,955,28
3918.546243,6439,10103.586533,642,13
3506.672926,5726,10153.971533,578,15
2812.688201,4618,10189.240833,481,12
2853.812355,4881,10226.953827,502,9
2179.929861,3734,10250.509825,403,3
1274.775943,3986,10276.875825,298,6
2584.934094,4301,10307.015833,469,7
2708.565038,4402,10338.403843,468,9
3849.47745,6409,10401.221841,671,14
1862.556192,2982,10417.444842,299,5
2662.355351,4301,10447.505842,475,10
3240.292709,5124,10488.701843,559,10
2803.724669,3943,10514.966841,411,13
2326.773748,3886,10540.20484,434,7
2791.038359,4561,10573.552845,514,9
2989.31473,4674,10609.360841,527,16
2760.954902,4418,10640.942843,489,11
3023.821764,4955,10679.660843,541,9
4386.73615,7084,10756.352841,743,19
2292.016634,3859,10781.358841,420,7
3167.623627,5239,10824.17384,558,11
19524.903616,6104,10881.688842,548,7
2144.078629,4936,10921.024368,432,12
2807.914068,4641,10955.403368,494,11
2881.232516,4793,10991.830369,509,9
2269.172894,3755,11015.593368,418,7
2885.891429,4671,11050.444368,509,13
2749.316864,4494,11083.088368,491,8
1953.164501,3308,11102.385368,368,5
2370.375168,3865,11127.443368,427,4
3435.140731,5412,11173.78536,589,11
3320.964651,5336,11218.052874,574,13
2908.913349,4656,11252.679875,508,12
3371.43993,5398,11298.798874,589,10
2092.218688,3443,11319.386874,371,3
2684.36062,4394,11350.623878,482,11
2969.446423,4917,11388.862875,544,8
2087.427188,3555,11410.766875,375,8
2003.438512,3482,11431.836875,358,7
1890.337711,3220,11449.263874,368,5
3217.094191,5241,11492.985875,567,12
3090.493536,5088,11533.570391,547,10
3405.723481,5573,11582.416005,606,10
3577.34777,5697,11633.312005,592,15
2919.051628,4845,11670.502517,545,5
2975.162296,4758,11707.586518,518,12
4315.736496,6449,11771.194518,694,24
1954.851235,3298,11789.372518,360,4
2481.932903,4084,11816.928526,460,8
3845.665034,5830,11869.813526,590,22
3892.74777,6347,11931.668526,673,14
2837.109754,4743,11968.273526,533,7
2345.852563,3754,11991.132526,413,3
