#{"t_start": 1718591107.035072, "env_id": "hill_racing_env/HillRacing-v0"}
r,l,t,score,total_airtime
4005.149145,6801,13106.53398,656,10
3653.788964,6069,13163.624979,604,12
4008.941468,6818,13234.156978,662,7
4718.200372,7987,13329.799494,748,15
2824.809834,4829,13366.749494,465,4
3659.02511,6043,13423.365011,615,15
3484.840966,5809,13476.000613,598,9
2955.615107,6241,13535.903619,597,17
2825.989987,4702,13571.120615,501,7
2584.364483,4202,13600.031129,439,9
2595.928895,4352,13630.699128,460,7
3138.594606,4832,13668.666139,510,12
3336.056381,5318,13712.670795,569,19
2649.594719,4345,13744.256797,470,8
3290.464127,5410,13789.58131,578,10
2978.964888,4800,13827.037321,516,14
2936.071748,4724,13862.575323,477,14
1321.322881,2347,13872.942321,264,1
2965.420522,4724,13908.372323,521,13
4136.190925,6705,13977.898839,715,15
1989.182273,3310,13996.128841,376,5
23002.930446,6357,14058.362842,586,5
2988.515416,4294,14088.33084,444,9
4394.922536,6956,14162.537841,746,19
2875.669627,4762,14198.649838,530,6
2554.973863,4334,14229.205467,476,5
2765.609967,4622,14263.416467,483,8
2957.16902,4947,14303.119471,543,9
2666.195482,4424,14334.759467,483,7
2777.01838,4538,14367.847467,477,12
4250.962162,6914,14441.534467,727,22
3681.275047,5666,14490.895983,610,21
3204.517523,5050,14531.911982,554,11
2714.794467,4591,14565.809983,508,9
1934.661878,3285,14585.059985,372,9
2184.409693,3685,14608.101985,432,4
2792.875553,4326,14638.481983,468,14
2980.943987,4918,14676.805985,558,10
2198.740715,3508,14697.952983,404,6
4127.596932,6307,14759.174984,705,24
2430.8816,4083,14786.707982,466,6
2585.820194,4372,14817.801993,506,3
1940.214613,3223,14836.248992,378,6
3365.034504,5312,14880.157992,578,16
2390.416786,4000,14906.770992,454,8
2043.22748,3452,14927.475993,402,4
3390.11284,5338,14971.740105,602,22
2160.124171,3600,14993.961104,400,6
2185.802271,3657,15016.723103,435,5
2860.539068,4778,15052.943107,564,7
2657.804188,4098,15080.619104,469,14
3623.057464,5629,15130.303105,664,18
1669.055927,4812,15167.097622,438,12
2374.546351,3510,15188.507623,427,12
