#{"t_start": 1714082265.502474, "env_id": "hill_racing_env/HillRacing-v0"}
r,l,t,score,total_airtime
2670.966967,2235,1285.59205,574,39
793.589601,718,1287.196681,212,8
2904.715867,2501,1298.744414,540,31
2861.812621,3430,1319.465068,732,53
1862.622215,1528,1325.095172,471,18
3693.754191,3091,1341.581533,735,57
3038.955977,2525,1353.310829,654,38
2143.553946,2008,1361.528307,491,31
2855.261502,2344,1372.887964,650,36
196.846006,280,1373.632975,59,1
1691.387005,1426,1377.747045,406,19
3334.406328,2809,1392.798988,662,46
2513.050429,2117,1401.702535,538,33
3261.328307,2726,1415.007539,673,43
3017.344782,2583,1427.164611,588,39
785.176643,710,1429.746701,208,9
1392.312577,1189,1432.873222,344,11
913.563579,835,1435.835064,220,8
2402.692952,2005,1444.019153,541,31
1652.475094,1388,1447.961221,404,21
2727.191705,2297,1458.069275,567,32
2352.197674,2005,1466.28335,484,22
2474.332717,2096,1475.060571,517,26
2587.923238,2202,1485.496171,525,35
959.113742,882,1487.55317,214,6
2433.03855,2023,1495.864429,562,34
3165.622568,2678,1508.846284,629,35
3177.777584,3037,1525.821288,618,52
978.53456,914,1527.98429,211,6
1321.140829,1151,1531.985337,325,13
2282.51809,1913,1539.612377,511,26
1930.710581,1602,1544.576382,465,19
2969.287454,2464,1556.89182,644,42
260.222726,328,1557.709829,66,2
2625.883046,2224,1567.258675,540,30
1869.415361,1602,1573.240774,405,20
2283.932082,1948,1581.101341,476,28
892.886743,794,1582.924348,238,4
1896.49124,1579,1588.768965,455,26
624.020664,609,1590.111972,158,4
1633.17362,1411,1595.172375,369,16
1864.189871,1553,1600.865354,450,18
2975.660434,2461,1612.130913,651,43
2322.316685,1929,1619.897603,537,30
2368.598175,1978,1628.002814,531,27
3003.087638,2486,1639.574456,659,40
3854.159027,3240,1657.427642,765,49
1030.523421,914,1660.591643,256,8
3004.115615,2533,1672.430985,612,38
1080.662624,938,1675.678987,282,8
706.637647,650,1677.121008,198,6
822.250004,742,1678.792064,220,5
1935.882618,1584,1684.661233,491,22
991.984209,880,1686.718295,250,9
771.887522,710,1689.337356,200,7
2735.998554,2297,1699.446147,580,38
1014.711265,898,1701.549147,255,10
2889.128654,2481,1713.945548,548,38
2427.272627,1982,1722.062283,584,27
1458.668603,1213,1725.281323,385,17
903.521114,804,1728.124323,244,6
936.808486,839,1730.047334,236,10
896.503832,789,1731.832335,245,8
778.398201,708,1734.450361,207,7
1152.097943,991,1736.839309,297,8
975.904035,849,1739.815435,260,7
623.684827,596,1741.128474,167,2
1306.217671,1104,1743.952475,338,12
1437.878086,1208,1748.215482,370,12
1587.998936,1341,1752.989757,385,21
873.097882,777,1754.753273,237,6
1290.730594,1104,1758.582209,325,15
666.048654,624,1759.962224,179,7
2197.687954,1802,1766.980365,538,28
1774.208343,1484,1771.372363,423,21
1927.254695,1592,1777.279875,476,23
2740.739634,2270,1787.137934,609,35
1596.666797,1311,1791.802496,425,14
1148.713241,993,1794.230042,291,11
3422.661068,2909,1810.060092,652,46
3461.894509,2913,1824.935802,697,49
376.854663,439,1826.934844,73,2
681.117125,647,1828.374857,175,5
2635.164919,2211,1837.867963,556,32
184.677379,270,1838.603964,55,2
3055.705123,3092,1856.077022,606,48
1102.252588,968,1858.425572,273,7
2624.183009,2167,1867.718792,598,36
1568.13887,1335,1872.464919,372,16
994.460653,897,1874.592916,233,8
2388.38652,2017,1882.859872,512,30
3601.366907,3012,1899.650121,725,54
2847.027607,2359,1910.159828,626,41
3080.70027,2638,1922.749976,574,38
964.726235,873,1925.795062,231,10
761.999213,700,1927.355072,196,7
2163.303582,1793,1934.322598,506,26
652.786875,616,1935.694599,176,6
755.136328,695,1937.264242,199,5
2030.462784,1733,1943.936775,437,24
98.524789,211,1944.588294,24,0
2328.314685,1947,1952.450679,524,28
1943.861019,1626,1958.512273,462,28
3746.023077,3116,1976.18634,769,55
890.926617,785,1977.972337,249,6
607.599772,598,1979.283339,154,5
1479.901684,1251,1983.68075,366,17
2052.141963,1694,1990.198425,500,23
1574.400591,1352,1993.985962,362,21
1851.8676,1527,1999.620969,461,21
586.165263,572,2000.894982,158,4
2829.964636,2359,2012.432369,610,40
2042.456963,1682,2017.791707,503,22
2416.024883,2003,2025.991274,550,30
3455.819859,3112,2043.612142,670,50
1608.838775,1345,2048.393685,403,17
1770.726221,1454,2052.654284,461,20
3225.280933,2758,2067.240546,604,48
3053.941223,2736,2080.582719,580,34
1655.250702,1397,2085.576837,397,15
3727.016255,3132,2102.428717,759,49
1392.913746,1170,2106.510718,360,12
885.571309,789,2108.34872,233,8
2077.073603,1732,2114.993295,475,20
1543.122965,1284,2119.543293,403,14
2731.005276,2256,2129.365361,612,33
2166.259009,1782,2136.242934,526,27
2136.238391,1753,2141.994594,519,24
2762.931786,2268,2152.875854,642,39
3166.046698,2642,2165.484461,662,42
1996.105768,1659,2171.708888,472,25
3110.294243,2612,2184.140226,640,35
2394.579346,2000,2192.319384,533,29
1824.06116,1501,2197.786214,473,21
2745.63119,2275,2207.681481,615,38
2111.858018,1744,2214.377436,505,26
1269.43903,1077,2217.080465,327,15
606.313749,575,2218.366501,168,4
598.379292,582,2220.635501,156,4
3160.287243,2683,2233.64295,615,39
2107.422942,1767,2240.483672,485,26
2527.198132,2060,2249.06941,603,32
1604.613986,1345,2252.82093,400,20
4195.570461,3641,2275.67589,689,63
2405.509939,1972,2283.668669,568,33
3397.471129,2889,2299.370874,654,45
2751.519373,2257,2309.188866,629,32
573.644403,566,2310.452878,159,5
244.621001,318,2311.251884,66,2
2962.616002,2507,2322.868535,600,42
2792.342129,2344,2334.32426,585,39
3054.373545,2737,2347.702869,569,38
1722.294501,1431,2352.934934,428,13
1591.204327,1351,2356.746934,381,13
2657.524296,2180,2366.088121,604,33
2824.472243,2360,2376.630919,606,37
1199.202037,1015,2380.143637,324,13
1632.665392,1400,2385.184582,369,20
2657.329474,2220,2394.73324,571,34
1605.356013,1372,2398.5934,374,16
2410.837077,2013,2406.851916,535,33
2187.351534,1800,2413.832208,533,28
236.727573,308,2414.621728,69,0
624.292011,608,2417.019727,154,6
2658.236464,2207,2426.542562,589,34
3225.789662,2689,2439.557461,677,48
2621.367919,2187,2448.906815,576,32
3815.270866,3279,2468.128928,683,53
1828.827454,1539,2472.825064,429,21
637.678212,600,2475.207685,176,8
987.112921,894,2477.318716,232,6
2417.291691,1992,2485.389538,565,33
2758.549599,2323,2495.65969,576,39
3219.646031,2683,2509.598473,676,47
899.510498,814,2511.486462,224,6
1383.883893,1166,2515.522451,363,16
1485.308179,1243,2518.867951,383,15
2093.860611,1741,2525.542521,500,15
1734.954811,1448,2530.776556,427,19
1171.81878,1027,2533.324573,284,13
3595.05816,2998,2550.045906,734,51
2829.136292,2373,2560.669587,594,32
2347.976696,1923,2568.400635,562,29
3323.554284,2796,2582.25615,665,42
2026.731982,1680,2588.593171,487,25
2661.39398,2233,2598.317843,568,30
1356.414396,1156,2602.342895,338,19
441.380609,451,2603.358896,129,5
2438.750777,2010,2611.605962,569,30
2364.457249,1950,2619.489999,551,30
2504.184929,2074,2628.142899,572,30
3147.798031,2601,2640.49294,695,40
2553.951387,2115,2649.386674,577,26
3742.143917,3173,2667.634091,715,49
2786.333666,2310,2677.776281,615,37
1845.195458,1529,2683.404881,450,20
2353.165749,1951,2691.231942,543,26
2041.700505,1699,2696.681866,486,25
1423.576564,1186,2700.835879,377,14
1262.108127,1086,2703.589892,317,15
1551.900235,1283,2708.134988,414,17
1521.09294,1299,2712.712025,367,16
2036.796266,1681,2719.189614,494,23
1924.349612,1569,2723.994227,502,28
1851.290955,1522,2729.554227,468,20
1153.91659,979,2732.913157,312,12
1230.594261,1066,2735.593253,313,14
1128.57931,969,2738.977812,296,11
2322.162828,1930,2745.734651,530,32
1469.913311,1248,2750.112237,365,15
1159.047792,999,2753.56696,306,10
635.713806,606,2754.915521,171,4
3031.717989,2576,2767.064199,604,49
2063.488645,1726,2773.702379,482,25
3014.574203,2569,2785.775008,585,40
1034.723554,887,2788.859576,287,10
1238.61382,1060,2791.507604,319,14
831.184357,742,2794.236459,226,8
2415.916817,2010,2802.452467,543,32
775.073839,703,2804.039993,210,4
2058.92147,1712,2810.590023,487,20
2639.792516,2158,2819.766814,622,35
2221.379669,1848,2827.073025,520,25
3154.801889,2653,2839.886832,636,46
880.629323,795,2841.682826,226,6
2557.440235,2106,2850.606182,589,38
1343.448071,1127,2854.587183,356,15
2435.945493,2046,2863.012886,527,25
2517.089049,2085,2871.753575,573,36
