#{"t_start": 1706310408.3669267, "env_id": "hill_racing_env/HillRacing-v0"}
r,l,t,score
-160.0,508,0.802,16
-136.5,172,1.382001,9
-176.5,458,2.138,28
-138.5,164,2.712001,7
-144.5,291,3.367603,12
-185.0,1201,5.599603,36
-90.5,78,6.124603,4
-102.0,589,6.960602,40
-109.5,99,7.504603,0
-109.5,151,8.070602,10
-84.0,693,10.032601,77
-90.5,76,11.025602,5
-42.0,598,11.874601,122
3.0,1399,14.206602,137
-46.5,237,14.821602,31
-89.0,60,15.325601,3
10.0,438,16.061603,33
-8.5,551,16.873601,91
-28.0,260,17.504602,28
112.5,611,19.343601,111
-79.0,54,19.846602,2
60.5,383,20.550603,68
25.0,467,21.300601,84
-53.5,101,21.838601,9
-73.0,76,22.362603,4
16.5,450,23.101602,81
-73.0,60,23.615601,2
-77.5,59,25.087603,3
-66.0,55,25.605603,2
-83.5,59,26.117602,2
-72.5,54,26.620601,2
11.0,197,27.216601,19
-73.5,60,27.726601,3
-18.0,140,28.283601,11
-11.5,161,28.854603,20
-74.0,53,29.359601,2
-77.5,74,29.881602,5
235.5,712,30.799603,152
-69.0,53,31.310602,1
-65.0,73,31.837602,5
-78.5,62,32.353601,3
-21.5,170,32.937604,24
6.0,211,34.566601,29
-60.0,75,35.103601,4
-60.5,60,35.614601,3
203.5,476,36.380602,80
-72.5,58,36.888602,2
-74.0,63,37.395601,3
-3.5,148,37.954601,17
-71.5,62,38.460602,2
-63.5,61,38.971601,2
12.0,193,39.563601,2
65.0,268,40.194606,43
-69.0,59,40.707602,2
-2.5,164,41.281601,18
-69.0,62,41.790601,3
-9.0,157,42.359601,14
-61.0,56,43.853601,1
-68.0,53,44.377603,1
-65.0,54,44.886601,2
111.0,322,45.555601,41
-63.5,60,46.066601,1
-69.5,51,46.566601,2
8.0,192,47.154602,26
-69.5,57,47.666602,2
2.0,162,48.237602,21
-29.0,107,48.775602,11
49.5,254,49.404603,3
215.5,513,50.193601,109
6.5,180,51.7686,21
10.5,158,52.349602,18
176.0,380,53.047603,68
21.5,183,53.628601,7
-76.0,65,54.144601,3
23.0,159,54.715603,17
-64.5,47,55.215603,2
-11.5,123,55.761601,11
-66.0,55,56.268602,2
-12.5,100,56.801601,8
-66.5,50,57.303601,2
-57.0,52,57.804603,1
26.5,157,58.370602,16
-59.5,51,58.871601,1
-59.5,73,59.382603,4
-66.0,50,59.881601,2
-8.5,131,60.427601,13
-25.0,94,60.960602,7
84.0,286,62.573601,57
87.0,259,63.214603,39
-22.0,100,63.741601,9
-57.5,53,64.242601,1
125.0,318,64.900602,39
-25.5,103,65.437601,11
18.5,157,65.999601,19
194.0,367,66.698601,41
-64.0,52,67.204602,1
12.0,148,67.767601,16
-12.5,116,68.309601,10
-56.0,55,68.819601,1
-61.5,62,69.332601,2
20.0,160,70.8706,20
-8.0,126,71.419601,13
-12.5,109,71.957601,11
28.5,160,72.521602,17
395.0,661,73.394601,127
-57.5,52,73.888601,1
102.0,246,74.511601,38
-5.5,115,75.055602,11
36.5,193,75.644602,25
14.0,146,76.196601,16
58.5,214,77.776602,30
-7.0,116,78.333604,11
-57.5,55,78.839602,1
56.5,175,79.418602,21
60.0,194,80.009601,23
-18.5,94,80.540602,8
-9.5,104,81.075603,9
265.0,487,81.846601,88
-54.5,51,82.349601,1
-62.5,52,82.864602,1
-0.5,124,83.419602,12
-25.5,94,83.953603,7
35.0,162,84.530603,19
-65.0,54,85.040601,2
33.5,160,85.614601,17
225.5,408,87.357601,57
-28.5,93,87.888602,7
28.0,158,88.456601,19
-20.0,93,88.985601,7
42.5,170,89.562602,23
