#{"t_start": 1718642877.0673547, "env_id": "hill_racing_env/HillRacing-v0"}
r,l,t,score,total_airtime
2602.765964,1937,1589.171609,545,34
1455.294656,1318,1592.76861,368,18
2358.257125,2083,1601.324609,502,25
2392.655957,2304,1611.37561,558,32
1582.9395,1526,1616.89661,421,19
2213.66452,1840,1624.026621,479,25
329.528037,550,1625.231622,157,4
1999.041388,1937,1632.929623,461,25
1612.463737,1382,1637.817621,366,15
2508.646085,1913,1645.415621,553,31
440.072289,508,1646.532624,150,5
2067.041305,1806,1653.466624,453,25
731.699473,896,1656.531622,254,7
1033.829375,1056,1659.145621,273,13
442.840322,592,1660.439623,142,7
660.096405,823,1663.286623,198,5
1487.902651,1237,1666.561624,396,17
2296.242071,1843,1673.788623,523,27
1371.105274,1238,1678.056621,364,14
1781.258773,1580,1683.848622,438,24
2076.120025,1748,1689.541621,490,22
1268.604978,1238,1693.814622,366,16
1040.732958,1038,1697.311621,332,9
1728.139646,1570,1702.065621,457,21
2172.929241,1589,1707.996621,449,19
2295.942944,1786,1714.894621,511,29
1472.597422,1382,1719.756621,410,15
515.841951,608,1721.08862,164,3
1374.102817,1364,1725.903621,366,15
1081.892294,1066,1728.558622,306,13
2295.445007,1828,1735.630621,465,23
1155.79669,1057,1739.288624,316,13
705.246887,792,1741.114623,244,6
1993.356538,1655,1747.377625,443,26
1244.654971,1176,1750.447622,349,13
1314.451646,1193,1754.59162,355,13
905.834414,1013,1757.055621,309,10
1436.992799,1179,1761.129622,357,14
527.954293,659,1762.610622,188,6
1922.397454,1805,1769.579621,485,26
902.785224,925,1772.788623,242,10
343.445366,421,1773.764621,97,4
1210.577572,1186,1776.881622,337,17
1250.648592,1072,1780.505624,321,13
2293.661981,1887,1787.906621,499,28
407.91578,562,1789.140621,159,5
496.697708,699,1790.682621,195,6
1993.563708,1631,1796.726622,456,20
1370.75541,1289,1801.223622,406,15
2016.587672,1606,1807.145622,447,18
668.295545,784,1808.946621,239,9
2191.861568,1576,1814.707622,470,24
1428.619158,1344,1818.449624,357,19
1403.619193,1308,1823.029622,404,17
562.162223,641,1824.461622,153,3
1281.673134,1276,1828.911621,403,16
1604.630955,1433,1834.024624,432,13
1680.980408,1371,1837.866625,397,21
1204.287372,1129,1841.732622,307,13
2073.274553,1829,1848.810623,499,24
1308.048685,1193,1851.924621,365,16
997.113713,1099,1855.655621,316,12
1596.866607,1426,1860.693621,422,20
1001.650453,948,1862.949623,260,12
2422.963618,1679,1869.182621,508,26
1688.713224,1456,1874.373622,421,17
1784.15601,1631,1879.458624,456,22
2705.937879,2057,1887.869143,552,34
-79.103856,86,1889.327144,6,1
1564.747644,1312,1892.912143,412,17
3318.224409,2356,1903.229141,587,40
2961.8621,2294,1913.238142,567,34
1068.993209,1045,1916.808141,313,10
2122.266446,1669,1922.994408,409,27
3128.332369,2349,1933.288408,574,36
3672.774788,3129,1949.84141,712,43
2718.783049,2038,1958.10141,535,32
3232.589131,2531,1970.691408,671,39
-88.186413,81,1971.213408,4,0
1424.519177,1294,1974.714408,394,17
211.823075,388,1976.607411,73,4
159.237504,355,1977.490408,78,2
2305.762439,1698,1983.91941,469,20
1677.667192,1400,1987.896947,418,19
665.509895,699,1990.445947,210,4
2460.236291,2023,1998.667944,526,32
1703.453647,1511,2003.127947,398,21
1580.908703,1471,2008.381946,439,18
1633.303304,1486,2013.785946,420,14
1250.640836,1260,2017.187946,383,13
949.908042,903,2020.306945,261,11
236.988389,423,2021.274944,99,5
1220.072678,1105,2025.095944,314,15
815.808286,899,2027.206945,263,6
1367.627181,1176,2031.292949,370,18
1424.463337,1153,2034.422948,302,22
108.379914,337,2035.247944,56,2
1252.628983,1092,2039.009944,325,14
2090.499731,1790,2045.921945,486,24
1593.189672,1398,2049.933946,406,18
884.332462,974,2053.353944,288,10
2188.598939,1788,2060.164959,470,29
234.205945,379,2061.064958,89,4
-71.443832,109,2061.604958,8,0
1727.548906,1362,2066.40596,402,20
132.32495,337,2067.228957,76,1
1465.43418,1485,2071.598958,389,14
976.54568,1090,2075.323958,303,11
4056.679856,2808,2089.199957,638,48
2129.503428,1872,2096.459957,550,24
1504.871627,1443,2101.594959,431,15
2124.31546,1736,2108.16596,529,24
3359.547978,2418,2118.999958,568,43
125.754305,321,2119.802958,73,0
3281.628831,2503,2131.18396,573,36
