#{"t_start": 1713320445.3309278, "env_id": "hill_racing_env/HillRacing-v0"}
r,l,t,score,total_airtime
-599.22199,1201,1.202538,0,1
-628.628382,1201,3.490094,0,1
-497.991447,1201,4.686103,0,1
-540.211751,1201,6.909114,0,1
-701.702557,1201,8.092112,0,1
-595.910076,1201,10.320458,0,1
-529.977675,1201,12.494509,0,1
47.560107,1201,13.679529,1,1
-157.00304,1201,15.890222,0,1
48.621451,1201,17.049222,2,1
628.946196,1201,19.24627,4,1
513.568245,1201,21.432528,4,1
960.128111,1201,22.632103,10,1
917.53363,1201,24.87815,9,1
1020.783496,1201,26.043178,11,1
1676.347004,2277,28.875707,19,2
1005.79882,1201,31.069228,11,1
913.905321,1201,33.271224,11,1
1378.310826,1201,34.454224,18,1
1429.975286,1201,36.624239,19,1
1606.845974,1201,37.796837,25,1
1459.542875,1201,39.998234,22,1
1575.698967,1201,42.169183,23,1
1548.615519,1201,43.36823,23,2
1530.689155,1201,45.569133,22,1
1597.461223,1201,46.740192,24,1
1588.574027,1201,48.900752,23,1
1588.21738,1201,50.075761,22,1
1615.987782,1201,52.263403,25,1
1638.539649,1201,54.443055,25,1
1650.088093,1201,55.625605,29,1
1625.822551,1201,57.798125,29,1
1638.730089,1201,58.965638,32,1
1657.881356,1201,61.173154,29,1
1668.260023,1201,63.382155,31,1
2953.652088,2352,66.312165,51,1
4497.71728,3592,69.934228,68,1
3454.135909,2673,74.027025,50,1
7581.07336,5532,79.781043,108,1
32555.189369,22263,104.857967,556,2
22516.568732,14936,122.360503,495,3
11610.630725,7647,130.367106,317,1
15477.842677,10117,142.018613,478,1
18922.512027,11994,155.714278,584,13
15874.395162,10333,167.366335,547,7
13181.99964,8586,177.023795,495,3
12747.296223,8375,186.529423,528,5
25185.050015,16736,206.132702,988,21
22598.961546,16085,224.251521,955,14
15365.218648,9916,234.664726,673,9
21144.087406,13707,250.335463,906,19
22669.78364,14650,266.584646,1000,13
10303.19416,6615,274.08347,502,2
15188.395775,10910,287.193517,766,10
15514.964824,10007,298.599344,735,14
14193.004144,9098,308.485734,718,10
13933.492944,8830,318.154258,737,20
13692.054955,10135,329.69551,743,10
20301.002909,12902,344.923614,1000,16
10854.860548,6925,352.536627,587,8
10414.605879,6710,359.989636,565,7
11009.065174,7004,368.748218,600,9
14379.404485,9163,378.698783,781,17
18834.215567,11811,392.203847,1000,25
7944.164784,5043,397.632943,480,7
9899.244097,6284,404.926879,590,4
10773.473719,7821,414.161276,613,17
13565.767655,8549,423.723296,814,17
7888.734391,4767,430.077388,465,5
10068.289264,6327,437.338403,612,8
6044.226147,3832,442.079476,399,5
10337.654402,6510,449.414131,663,11
9243.907815,5809,456.279754,587,13
8837.941548,5588,462.975527,559,7
6044.155146,3844,466.726052,390,3
7863.104713,5005,473.21908,491,7
11359.459776,7147,480.93516,721,12
7322.241899,4624,487.158968,491,6
6444.204263,4054,492.053195,446,6
9462.464765,5937,498.027803,640,12
9273.871694,5883,505.000846,620,16
6628.558876,4235,509.980922,451,9
9065.843978,5687,516.913692,604,13
4782.187825,3100,521.2841,331,6
6351.690159,4037,526.164746,421,6
6238.86556,3942,530.963076,444,4
7797.572734,4898,536.326094,543,4
5443.35525,3435,540.817231,400,4
6038.091472,3796,545.513358,439,9
3450.271552,3024,548.833369,141,1
2776.735707,2789,551.952866,93,6
8284.346704,3975,556.808688,159,24
20539.847373,3491,561.390703,140,1
1927.443902,1378,563.683702,86,0
1743.524111,1228,564.872713,85,2
4512.315799,3822,569.619365,159,5
3191.991973,2114,572.345979,159,0
2573.49573,1761,574.900531,110,1
6368.75074,4001,579.80305,466,9
9092.381276,5674,586.676655,637,20
5280.342536,3518,590.240756,225,2
3628.468211,3265,594.667277,136,2
3033.728402,2021,597.347276,140,0
3767.098563,3288,601.784871,140,3
5852.664099,3827,606.583413,195,7
4671.045583,3929,610.389408,181,5
3417.511418,2282,614.244535,131,1
7121.482565,5411,619.972472,246,5
2245.79463,1509,622.349495,116,2
3101.19515,2063,625.028986,142,1
3995.016231,2637,628.107987,167,2
3872.492269,2526,631.101866,161,1
4237.278952,2793,635.244916,186,0
4228.182352,2788,638.402237,167,3
2532.704654,1751,640.940166,116,1
5576.645477,3653,645.647545,228,2
3112.896682,2064,648.374989,155,0
5080.313079,2939,651.612043,115,17
4762.393142,3889,656.472091,183,3
6002.653825,3985,661.311873,211,5
1758.675008,1209,663.476418,74,0
2213.413244,1588,664.872838,94,1
2370.714917,1622,667.316411,113,0
3311.210731,3036,671.625468,139,2
2688.899888,2411,674.547533,105,4
5290.965054,4271,679.577107,176,5
5086.272096,3969,684.414346,160,11
15599.810179,1864,687.040908,65,1
4861.416383,3195,690.409433,186,4
6743.093465,2821,694.610475,127,20
3903.140561,2584,697.634473,159,3
3940.841287,2570,700.639481,140,0
2230.689809,1584,703.061672,86,1
3477.586742,2308,705.930711,144,2
4577.059941,2846,710.170824,129,9
4395.613393,3262,713.606416,152,7
2825.545139,1850,716.197447,115,0
4354.743047,2960,720.429523,179,1
4078.663335,2690,723.533656,180,0
6016.317654,4775,728.847876,219,1
3096.146244,2958,733.14519,115,3
2827.901644,2710,736.218659,120,4
2631.906898,2408,739.129659,108,1
3440.542762,2775,742.248669,125,6
3573.177546,2374,746.219726,149,0
3838.441114,3007,749.539044,149,5
2269.426772,1568,751.990381,79,4
3283.819048,3061,755.31438,137,0
3679.447846,3221,759.73541,125,5
5848.940867,4394,764.831259,182,10
18712.117252,4276,769.863493,180,8
3402.26417,3040,774.154783,140,2
1988.453566,1355,775.425783,92,2
11347.778675,3102,779.787781,151,2
11041.221334,2925,782.974848,121,27
3577.28795,2398,785.873891,151,1
1513.772737,1051,787.997902,77,0
1196.653328,850,788.962903,56,1
5259.72738,3477,793.5779,183,1
1185.670983,913,795.582986,60,0
4722.28694,3153,798.968614,187,3
3842.52099,2533,801.952235,176,2
4623.155267,3674,806.623639,165,5
5596.603772,4431,811.748703,204,3
1102.96436,786,813.71525,60,0
4489.50739,3303,817.182375,147,8
1523.963297,1054,819.290375,79,1
3379.530517,2888,822.467388,124,4
10531.779356,2577,825.487292,112,3
6573.759127,2037,828.188868,59,19
3186.206489,2956,832.482294,117,0
5134.174712,3384,836.968298,196,0
1843.649559,1962,838.617302,59,3
3730.789521,2176,842.48738,86,2
3865.156714,3216,846.00365,146,4
3557.840783,3126,850.467179,138,6
2094.160958,1490,851.861174,105,0
2415.012596,1635,854.379366,99,1
2884.456542,1938,857.074275,117,0
5083.758382,3305,861.646608,170,5
4646.785124,3887,866.614359,156,3
4851.396602,4026,871.691939,176,2
1559.889296,1082,872.843941,75,1
505.263129,408,873.562939,33,0
1449.115109,1011,875.726938,68,1
1647.497217,1143,876.906936,72,0
4682.279104,3232,881.508999,163,7
2099.734598,1944,884.217025,71,4
17879.46539,3312,888.849025,140,2
3737.848236,3134,892.330086,149,1
2053.559658,1392,894.69517,93,2
4825.906265,3152,898.152316,150,7
544.424908,431,898.895319,37,0
2153.92402,1521,901.368471,105,2
5167.422977,3366,906.022043,176,3
2475.504973,2634,909.150102,93,2
4500.613249,2974,913.574104,162,2
4022.084554,2559,916.699118,120,8
7300.806072,3045,920.07934,132,6
5781.752582,3804,925.021426,199,2
2182.593794,1474,927.462124,104,1
920.225611,675,928.351662,47,0
2410.121547,1627,930.874687,101,2
4269.254247,2630,933.978245,355,9
2638.546933,2643,938.139762,100,1
4588.570269,3035,941.566761,169,2
4682.52062,2612,944.695831,111,5
2948.425349,2672,948.896959,103,3
2020.389764,1377,950.21216,92,0
2830.903956,1887,952.903801,137,1
2600.185885,1751,955.520798,108,1
5197.869637,4267,960.721393,159,5
3682.905421,3152,965.205933,124,3
3505.021627,3089,968.55846,119,2
5774.063544,3885,973.392152,210,5
2173.182791,1461,975.751163,104,3
4616.007252,3044,979.047222,186,1
3917.600435,2634,983.149294,166,2
1442.709689,1677,984.596294,46,2
3916.889647,3315,989.120403,147,1
4996.533506,3279,993.606504,192,5
2537.807652,1778,996.113648,115,2
2180.892594,1471,997.456661,114,0
3466.924586,2312,1000.32022,123,2
2085.983683,2312,1004.194843,74,1
4879.165653,3754,1007.943859,192,2
4949.71432,3251,1012.387914,191,2
3216.914386,2153,1015.20646,118,1
5543.910308,3615,1019.884514,199,5
2320.116926,1574,1022.252095,109,0
1416.994515,989,1023.312686,70,0
6789.820293,2784,1026.43977,106,18
6114.323553,3853,1031.22428,180,14
4427.997699,2870,1035.401284,181,2
4480.290962,2869,1038.591288,359,9
13240.931,2194,1041.401268,92,0
7060.787072,1993,1044.059806,72,20
3855.698509,3287,1048.58552,143,3
23868.716689,3145,1051.954602,134,0
3983.256027,2529,1054.919629,123,1
5094.650423,3148,1059.251187,447,9
3942.305777,3406,1063.818353,121,6
16728.26838,2409,1066.735901,103,2
1970.154301,1338,1067.974415,99,1
3304.48762,3030,1072.312973,135,5
4054.947129,2622,1075.349971,141,6
6132.254166,4029,1080.281623,217,8
2498.512107,2357,1083.177634,89,0
3018.655229,2838,1087.431635,119,2
3953.652614,3181,1090.792654,153,4
7508.384618,4900,1097.270213,279,4
2211.750067,1486,1098.611215,101,1
3665.962979,2425,1102.631814,165,0
1976.39825,1991,1105.273714,66,2
2506.42467,2230,1108.11578,88,4
14240.880724,3339,1111.578402,148,2
3833.297281,2548,1115.540113,146,5
6449.435624,4055,1120.469201,218,11
2966.314002,1980,1122.122199,134,0
2229.095228,1506,1124.479199,109,0
4358.990308,2861,1128.731315,198,2
2077.333158,1413,1130.022325,89,1
2464.755865,1656,1132.513367,120,0
2867.733773,1905,1135.134422,128,3
3756.084125,2442,1138.088976,142,6
2340.332617,1594,1140.539001,89,0
2485.819441,1681,1143.015041,102,0
2504.876012,1755,1145.519021,110,1
1633.561658,1127,1146.642045,82,0
5640.2029,4420,1151.768666,186,5
3538.628656,3116,1156.105778,123,2
1899.740745,1932,1158.760808,71,1
2558.453076,1719,1161.28183,101,1
4502.559035,3035,1164.578877,164,2
17617.066935,2478,1167.532889,101,1
3248.117042,2973,1171.772903,114,4
3470.71853,2363,1174.645964,147,0
5237.676939,3487,1179.192004,178,7
4884.960823,3901,1184.020003,183,4
4132.035995,3309,1187.477573,132,8
1652.516037,1142,1189.636596,78,0
4817.990168,3177,1192.996161,178,3
2605.875617,1751,1195.480714,117,0
946.527322,692,1197.385715,48,0
5422.642515,4360,1202.491723,201,5
2396.651242,1644,1203.92273,107,1
6259.689459,3948,1208.785429,182,2
901.48976,659,1210.66596,52,0
3283.222885,2192,1213.48352,134,0
3258.999237,2165,1216.284123,129,3
2858.362063,2518,1219.25418,106,4
5132.031886,3384,1223.769768,185,1
21261.107414,3433,1227.309767,138,4
3348.396953,2374,1231.188796,109,8
