#{"t_start": 1709159745.8739736, "env_id": "hill_racing_env/HillRacing-v0"}
r,l,t,score
-384.0,1843,1.583,32
-205.0,2540,5.492999,144
-55.5,146,6.043998,9
-95.5,164,6.601001,18
-51.5,594,7.398999,92
-56.0,444,8.121999,35
-82.0,162,8.677999,19
-96.5,79,9.188,4
-76.0,179,10.768999,10
71.0,947,11.806999,182
-75.0,63,12.298999,4
-35.5,494,13.042999,77
-47.0,235,13.643999,19
-77.0,74,14.139,7
-22.5,337,15.778,54
-90.5,66,16.291998,3
-84.5,65,16.792001,4
-54.0,185,17.357998,28
15.5,530,18.133999,98
-64.0,104,18.654999,11
-56.0,119,19.195001,12
-51.0,163,19.750998,24
-75.0,52,20.243001,2
0.5,303,20.888998,49
126.0,840,22.853998,200
-84.5,64,23.351998,2
-77.5,60,23.844999,2
-49.0,194,24.408,21
-10.5,361,25.087999,53
-64.5,222,25.678999,38
-52.5,141,26.228998,4
-78.5,65,26.725001,4
-1.0,330,27.384999,11
-58.0,151,28.894001,19
93.0,517,29.693998,117
-13.5,151,30.230999,21
41.0,329,30.889998,73
14.0,233,31.474998,43
-79.0,64,31.961999,3
-71.0,55,32.45,2
-82.0,59,32.934999,2
-73.0,59,33.419998,2
-44.0,116,33.942999,12
-48.5,166,34.485998,22
-76.0,61,34.973999,4
-69.5,107,35.483999,7
221.5,771,37.396999,197
4.0,225,37.982999,22
-38.0,102,38.505001,9
-68.5,56,38.988999,3
-83.0,72,39.492999,3
-72.0,57,39.991998,3
-67.5,62,40.493999,2
-62.5,108,41.018,11
-63.5,68,41.523,3
-73.0,74,42.027001,5
-74.0,61,42.526,3
-25.0,148,43.080998,16
169.0,596,44.896002,75
-35.0,139,45.441999,15
-69.5,56,45.925998,2
-73.0,56,46.409002,3
-72.5,61,46.906998,4
-11.5,164,47.461998,24
-36.5,99,47.978999,10
-8.0,203,48.559999,29
-34.5,132,49.100999,13
-67.5,54,49.580998,2
24.5,190,50.152999,19
-72.0,58,50.644001,3
-66.5,81,51.154001,8
-15.5,211,51.734999,20
7.0,238,52.336001,39
-74.0,56,52.825999,2
46.5,234,54.392998,42
-41.5,100,54.922999,8
-62.0,53,55.415999,1
