#{"t_start": 1709153926.6403878, "env_id": "hill_racing_env/HillRacing-v0"}
r,l,t,score
-234.0,920,1.051001,1
-195.5,369,1.74,2
-138.5,306,2.384003,11
-118.5,111,2.909001,1
-204.0,686,4.793002,37
-120.5,300,5.438,33
-85.5,72,5.941999,6
-102.5,130,6.473002,11
-138.5,1346,8.738,80
-55.5,496,9.515999,38
-79.0,92,10.031001,7
-55.0,433,10.751999,23
-44.5,586,11.556,124
-95.5,98,12.072001,6
-97.5,132,12.606999,13
-86.5,81,14.069001,7
-18.0,338,14.749,52
120.0,972,15.784002,218
73.0,600,16.593999,92
-72.0,67,17.094,4
112.0,579,18.92,139
-76.5,59,19.419,2
70.5,363,20.097001,55
-49.5,103,20.615,10
-77.5,58,21.107,2
-80.0,78,21.614,4
-80.5,56,22.104002,2
26.0,291,22.735999,54
-71.5,62,23.231999,4
-79.5,82,23.737002,6
-7.0,191,24.307999,28
-59.5,106,24.845,10
-81.5,64,25.348001,3
-29.0,152,26.891,20
-19.5,142,27.456,15
-74.5,61,27.954,4
30.0,305,28.594999,5
2.5,179,29.154999,24
-77.5,56,29.643001,2
-52.0,103,30.164999,8
0.5,210,30.745999,25
-70.0,59,31.249,2
-79.0,60,31.744999,2
-5.5,214,32.330999,31
-25.0,158,32.886002,7
324.0,809,34.896,196
-68.5,62,35.404001,4
40.5,219,36.006,34
55.5,291,36.652999,38
-35.5,109,37.182002,12
-71.5,61,37.679999,2
-68.5,55,38.167999,1
-64.5,53,38.660001,1
-67.0,56,39.302999,1
-69.0,52,39.789999,2
61.0,278,40.405999,30
55.5,228,40.994,39
-20.0,117,41.514003,11
-67.5,52,42.988999,1
-59.5,57,43.500002,1
9.0,171,44.057999,21
33.0,228,44.637007,1
-73.0,58,45.120999,2
10.5,180,45.675,25
44.0,227,46.261,31
10.0,165,46.807999,19
-64.5,56,47.286999,1
35.0,184,47.841,24
6.5,174,48.394999,22
-67.0,63,48.887,2
3.0,136,49.423002,14
14.0,170,49.969999,20
-12.5,128,50.497999,14
65.5,248,52.066002,38
77.0,247,52.678,34
-28.5,103,53.191999,10
-67.5,52,53.676001,2
60.5,223,54.254,29
102.0,289,54.874999,53
-31.0,94,55.376999,7
161.5,366,56.039999,73
35.5,184,56.595,21
-35.5,105,57.105002,11
9.5,160,58.621,21
-29.5,95,59.167999,8
118.0,261,59.773002,39
-58.0,51,60.248,1
-68.0,54,60.736,2
153.0,318,61.379,57
-22.0,96,61.885999,9
-24.0,96,62.394,9
50.5,184,62.955001,22
-2.0,135,63.476,16
71.0,209,64.046999,34
-25.0,97,64.558999,9
-63.0,51,65.042001,1
-62.0,46,65.520002,2
-63.0,54,66.000999,1
170.5,348,67.659,67
-21.0,97,68.194,9
-22.5,101,68.702001,11
63.5,197,69.273001,25
-24.0,94,69.784,7
-2.0,134,70.316,13
-57.5,53,70.802999,1
-27.0,93,71.310999,7
-68.0,57,71.794,2
-59.0,53,72.276999,1
59.5,201,72.839999,25
-26.5,93,73.353002,7
23.5,162,73.907999,21
-15.0,109,74.425999,11
-58.0,56,74.904002,2
-13.5,100,75.414002,9
-59.0,53,75.894,1
74.5,220,76.476,28
89.5,244,78.080999,36
-18.5,115,78.625001,10
191.5,379,79.302999,75
-32.5,94,79.809,7
-63.0,52,80.293001,1
-66.0,55,80.776,1
-65.5,56,81.254999,2
35.5,174,81.802999,23
133.0,323,82.447999,62
211.5,419,83.151002,11
-27.5,93,83.656,7
-61.5,54,84.141001,1
-63.5,54,84.627002,1
-23.0,94,86.116999,7
44.0,168,86.689,22
-58.0,52,87.169999,1
99.5,245,87.767999,32
-56.5,51,88.247,1
28.0,161,88.799,17
15.0,136,89.324,17
79.5,226,89.906999,32
-61.5,53,90.393999,1
522.5,751,91.294999,203
74.0,232,92.839002,35
-58.5,51,93.349999,1
-55.5,51,93.829001,1
-55.0,51,94.309999,1
87.0,211,94.887,28
-32.5,94,95.398001,7
-65.5,53,95.881,2
101.5,265,96.489,41
7.5,133,97.02,13
-8.5,118,97.545999,11
-67.5,49,98.026999,2
-6.5,134,98.556002,15
-56.0,52,99.036999,1
32.0,158,99.586001,19
37.0,162,100.135002,19
-58.5,51,100.615,1
-61.5,52,101.093999,1
205.5,376,102.755,72
46.5,164,103.324,18
-59.0,56,103.809999,2
3.0,136,104.339,14
-58.0,52,104.821,1
23.5,155,105.358002,19
32.0,151,105.896,16
-57.5,52,106.381999,1
-60.0,52,106.865,1
-63.0,53,107.343999,2
-2.0,104,107.857,9
-3.5,103,108.374999,8
-17.0,102,108.889,9
-60.5,51,109.367999,2
-21.5,94,109.867999,7
-57.0,58,110.356002,2
34.0,162,110.901999,18
-20.0,98,111.411999,9
-55.0,53,111.889999,1
-60.0,54,112.369999,1
-7.0,114,112.887999,10
-15.0,93,113.387002,7
-23.5,93,114.879,7
-30.5,94,115.394001,7
-12.0,94,115.905,8
31.5,157,116.444999,19
-55.5,51,116.931002,2
123.5,251,117.529999,37
-58.5,56,118.016002,1
-4.0,118,118.535999,11
47.0,175,119.1,25
105.5,247,119.699,45
51.0,175,120.257,1
15.5,139,120.780002,16
304.5,465,122.498003,81
-9.5,98,123.031,8
38.0,150,123.574,16
-16.5,102,124.087,10
-56.5,52,124.568,1
-19.0,93,125.073,7
34.5,156,125.616999,16
30.0,159,126.162001,19
-21.0,94,126.664999,8
-5.0,105,127.173007,9
-61.5,46,127.658,2
8.5,120,128.172,10
-13.0,103,128.685002,9
-9.0,102,129.203,9
1390.5,1720,131.698,36
-11.0,100,132.215,8
110.0,234,132.802999,31
-56.5,52,133.275001,1
31.0,150,133.821001,16
-8.5,100,134.331999,8
-4.0,104,134.848,9
108.5,234,136.449,38
33.5,158,137.009001,17
-5.5,105,137.520999,9
306.5,451,138.239,87
-58.5,51,138.720001,1
-55.0,51,139.204999,1
61.0,175,139.761999,18
44.5,155,140.309999,16
-8.5,99,140.820002,8
41.5,164,141.371999,22
-7.5,105,141.885,9
-56.0,52,142.369,1
-58.0,52,143.020999,1
16.0,128,143.547,14
3.0,108,144.057,9
-53.0,52,144.552002,1
41.0,152,146.057003,17
-3.0,98,146.584999,8
111.0,227,147.171001,43
-58.0,51,147.650999,1
-55.5,51,148.122999,1
352.5,501,148.873002,118
-1.0,112,149.379999,11
-10.0,106,149.892002,9
-12.5,100,150.403002,8
-4.0,105,150.920001,9
104.5,220,151.503999,28
-22.0,99,152.011999,9
-10.5,99,152.523002,8
-4.5,103,153.034,9
-5.5,101,153.543999,8
530.5,685,155.449,195
40.0,150,155.990001,16
-7.0,97,156.508,8
45.5,151,157.051002,17
-0.5,104,157.564,9
-4.0,103,158.070001,9
-53.5,51,158.545,1
-2.0,104,159.064999,9
170.0,290,159.691999,47
258.0,375,161.329001,62
99.5,215,161.927999,27
-58.0,45,162.402002,2
0.5,105,162.919999,9
-55.5,52,163.398,1
-56.5,51,163.881999,1
-7.0,99,164.391999,8
-17.0,93,164.892,7
151.0,271,165.508999,40
-52.0,51,165.991,1
74.0,197,166.556,24
135.5,245,167.144999,35
-5.0,98,167.657,7
37.5,149,168.197,16
40.5,152,168.739,16
-5.5,100,169.249,8
95.0,222,170.848001,28
-3.0,105,171.379001,9
39.0,152,171.923002,17
42.0,154,172.464999,15
172.5,286,173.081002,50
41.0,147,173.615999,16
-19.5,93,174.122999,7
-54.5,51,174.605999,1
-5.5,99,175.115001,8
34.5,151,175.659999,17
1.0,106,176.172002,9
107.5,221,176.756999,34
34.0,150,177.293999,16
198.5,314,178.932001,51
