#{"t_start": 1707331226.6782558, "env_id": "hill_racing_env/HillRacing-v0"}
r,l,t,score
-8.4,293,0.265001,31
56.2,372,0.554997,4
48.2,668,1.025998,4
351.4,1201,2.816,13
216.2,640,3.267998,45
-11.8,209,3.458997,23
452.1,1209,5.224998,59
46.2,235,5.426998,43
-34.6,106,5.554998,8
289.4,658,6.006,59
-2.0,133,6.148998,13
203.6,612,7.600998,74
-14.6,145,7.761998,9
24.2,207,7.946999,12
-46.8,69,8.052997,5
-17.4,178,8.221997,12
-48.8,86,8.335998,7
-44.8,81,8.446997,5
299.8,678,8.911997,84
92.0,307,9.158998,38
119.0,334,10.404,45
346.7,665,10.868,79
440.1,878,11.450998,76
298.1,636,12.884,101
63.8,205,13.071,3
94.2,244,13.283,30
-55.0,60,13.381997,2
119.4,301,13.622997,10
-30.6,95,13.743997,8
121.0,301,13.983998,45
277.8,524,15.338998,50
107.2,243,15.571,31
-51.0,56,15.669998,2
-48.4,65,15.772999,3
-48.2,65,15.873998,3
-50.0,63,15.974998,4
-50.7,60,16.073998,4
-46.7,64,16.173998,3
-3.4,111,16.300998,11
-55.3,54,16.398997,3
-50.9,68,16.504997,3
16.7,153,16.658998,15
-56.0,67,16.763997,4
-53.0,64,16.864998,4
-54.2,55,16.961997,3
274.8,457,17.293998,69
-52.0,54,17.389998,2
-45.1,73,17.496997,6
234.4,414,18.808999,54
-1.2,114,18.945998,11
-47.5,73,19.054997,4
-40.2,82,19.167997,4
-47.6,73,19.273997,5
-51.8,65,19.378997,5
-8.4,111,19.507998,12
251.0,431,19.830998,6
29.0,145,19.98,14
-51.5,73,20.087998,5
-46.0,58,20.186999,1
-47.2,72,20.293997,3
-59.3,61,20.393997,3
56.5,208,20.584998,11
144.4,318,21.856999,52
49.4,217,22.087998,18
604.0,930,22.711998,142
77.7,237,22.919997,25
-53.5,58,23.020998,2
134.8,288,23.259,50
170.9,348,24.549998,63
-52.4,60,24.668001,3
406.0,589,25.111997,2
51.8,179,25.281998,17
-52.4,60,25.380998,3
-50.8,61,25.481,2
75.5,215,25.671998,28
-52.2,58,25.770997,2
-53.6,61,25.869998,2
-55.4,60,25.971,4
233.0,423,26.284999,65
-48.2,68,26.386997,4
-49.3,57,26.483998,2
147.0,304,27.734002,47
-45.6,66,27.844999,3
-14.2,100,27.968997,9
27.0,152,28.123998,18
-52.4,63,28.225997,3
-56.6,60,28.325,3
-10.0,102,28.449997,10
-55.0,55,28.545998,2
115.6,271,28.768997,51
2.8,127,28.907,3
41.2,178,29.075997,9
-52.4,55,29.172999,2
-52.6,61,29.273998,2
137.8,310,29.521997,2
-47.2,59,29.624997,2
44.1,166,29.788997,25
-50.6,68,30.866,3
-49.2,63,30.982998,3
-48.3,67,31.094998,5
-44.2,79,31.205998,5
-53.9,62,31.306997,2
-48.8,63,31.407997,3
-7.2,104,31.532998,11
563.0,898,32.129998,129
-50.6,65,32.232997,3
-5.2,105,32.359999,9
-46.2,64,32.461998,4
16.6,145,32.610998,18
-51.4,61,32.711998,3
